BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,SIZE_US,QUANTITY,BOX LOCATION,CATEGORIES,SKU,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,Florida_count,MAPPED,Style_colour
802,E1303,MILANO FORMALS,GREY,6,6,1,3240,#N/A,E1303_GREY_6,,,,,,,NV8696,E1303_GREY
802,E1918,MILANO FORMALS,GREEN,2,2,1,3240,#N/A,E1918_GREEN_2,,,,,,,NV8081,E1918_GREEN
802,E1918,MILANO FORMALS,GREEN,4,4,1,3240,#N/A,E1918_GREEN_4,,,,,,,NV8081,E1918_GREEN
802,E1168,MILANO FORMALS,SAGE,6,6,1,3240,Bridesmaid,E1168_SAGE_6,,,,,,,NV8831,E1168_SAGE
802,E1168,MILANO FORMALS,BURGUNDY,8,8,1,3240,Bridesmaid,E1168_BURGUNDY_8,,,,,,,NV8831,E1168_BURGUNDY
802,E1381,MILANO FORMALS,PURPLE,8,8,1,3240,Short,E1381_PURPLE_8,,,,,,,NV8618,E1381_PURPLE
802,E1168,MILANO FORMALS,TRUFFLE,16,16,1,3240,Bridesmaid,E1168_TRUFFLE_16,,,,,,,NV8831,E1168_TRUFFLE
802,E1168,MILANO FORMALS,TEAL,16,16,1,3240,Bridesmaid,E1168_TEAL_16,,,,,,,NV8831,E1168_TEAL
802,E1168,MILANO FORMALS,NAVY,16,16,1,3240,Bridesmaid,E1168_NAVY_16,,,,,,,NV8831,E1168_NAVY
802,E1326,MILANO FORMALS,NAVY,M,10,1,3240,#N/A,E1326_NAVY_10,,,,,,,NV8673,E1326_NAVY
802,E1168,MILANO FORMALS,SAGE,16,16,2,3240,Bridesmaid,E1168_SAGE_16,,,,,,,NV8831,E1168_SAGE
803,E1683,MILANO FORMALS,WHITE,4,4,1,3240,#N/A,E1683_WHITE_4,,,,,,,NV8316,E1683_WHITE
803,E1385,MILANO FORMALS,RED,20,20,1,3240,#N/A,E1385_RED_20,,,,,,,NV8614,E1385_RED
803,B8654,MILANO FORMALS,FUCHSIA,2XL,18,1,3240,#N/A,B8654_FUCHSIA_18,,,,,,,AT1345,B8654_FUCHSIA
803,E1385,MILANO FORMALS,RED,16,16,2,3240,#N/A,E1385_RED_16,,,,,,,NV8614,E1385_RED
803,E1895,MILANO FORMALS,BLACK,18,18,4,3240,#N/A,E1895_BLACK_18,,,,,,,NV8104,E1895_BLACK
803,E2110,MILANO FORMALS,BLACK,4,4,1,3240,Elegant Evening,E2110_BLACK_4,,,,,,,NV7889,E2110_BLACK
803,E2118,MILANO FORMALS,FUCHSIA,14,14,1,3240,Ball Gown/Quinceanera ,E2118_FUCHSIA_14,,,,,,,NV7881,E2118_FUCHSIA
803,E2578,MILANO FORMALS,BLACK,18,18,1,3240,#N/A,E2578_BLACK_18,,,,,,,NV7421,E2578_BLACK
803,E2701,MILANO FORMALS,ROSE,18,18,1,3240,Ball Gown/Quinceanera ,E2701_ROSE_18,,,,,,,NV7298,E2701_ROSE
803,E2252,MILANO FORMALS,PURPLE,0-20,0-20,1,3240,Short,E2252_PURPLE_0-20,,,,,,,NV7747,E2252_PURPLE
803,E2327,MILANO FORMALS,BLACK/RED,0-24,0-24,1,3240,Elegant Evening,E2327_BLACK/RED_0-24,,,,,,,NV7672,E2327_BLACK/RED
803,4386,MILANO FORMALS,BLACK,L,12,1,3240,#N/A,4386_BLACK_12,,,,,,,4386,4386_BLACK
804,E1904,MILANO FORMALS,BLACK,0,0,1,3240,#N/A,E1904_BLACK_0,,,,,,,NV8095,E1904_BLACK
804,E1904,MILANO FORMALS,BLACK,2,2,1,3240,#N/A,E1904_BLACK_2,,,,,,,NV8095,E1904_BLACK
804,E1904,MILANO FORMALS,BLACK,4,4,1,3240,#N/A,E1904_BLACK_4,,,,,,,NV8095,E1904_BLACK
804,E2318,MILANO FORMALS,BLUE,10,10,1,3240,Ball Gown/Quinceanera ,E2318_BLUE_10,,,,,,,NV7681,E2318_BLUE
804,E2366,MILANO FORMALS,BLACK/GOLD,12,12,1,3240,#N/A,E2366_BLACK/GOLD_12,,,,,,,NV7633,E2366_BLACK/GOLD
804,E2258,MILANO FORMALS,CHARCOAL,14,14,1,3240,Short,E2258_CHARCOAL_14,,,,,,,NV7741,E2258_CHARCOAL
804,E2774,MILANO FORMALS,IVORY,18,18,1,3240,Ball Gown/Quinceanera ,E2774_IVORY_18,,,,,,,NV7225,E2774_IVORY
805,E1930,MILANO FORMALS,BLACK,4,4,1,3240,#N/A,E1930_BLACK_4,,,,,,,NV8069,E1930_BLACK
805,E1950,MILANO FORMALS,BLACK,6,6,1,3240,#N/A,E1950_BLACK_6,,,,,,,NV8049,E1950_BLACK
805,E2366,MILANO FORMALS,BLACK/GOLD,2,2,1,3240,#N/A,E2366_BLACK/GOLD_2,,,,,,,NV7633,E2366_BLACK/GOLD
805,E2514,MILANO FORMALS,EMERALD,6,6,1,3240,Embellished,E2514_EMERALD_6,,,,,,,NV7485,E2514_EMERALD
805,E2701,MILANO FORMALS,ROSE,14,14,1,3240,Ball Gown/Quinceanera ,E2701_ROSE_14,,,,,,,NV7298,E2701_ROSE
805,E2243,MILANO FORMALS,BLACK/RED,16,16,1,3240,Short,E2243_BLACK/RED_16,,,,,,,NV7756,E2243_BLACK/RED
805,E2366,MILANO FORMALS,BLACK/GOLD,16,16,1,3240,#N/A,E2366_BLACK/GOLD_16,,,,,,,NV7633,E2366_BLACK/GOLD
805,E2531,MILANO FORMALS,ROYAL,18,18,1,3240,Embellished,E2531_ROYAL_18,,,,,,,NV7468,E2531_ROYAL
805,E2545,MILANO FORMALS,GREEN,18,18,1,3240,Embellished,E2545_GREEN_18,,,,,,,NV7454,E2545_GREEN
805,E2602,MILANO FORMALS,BLACK,18,18,1,3240,#N/A,E2602_BLACK_18,,,,,,,NV7397,E2602_BLACK
805,4386,MILANO FORMALS,BLACK,L,12,1,3240,#N/A,4386_BLACK_12,,,,,,,4386,4386_BLACK
805,E1312,MILANO FORMALS,SILVER,3XL,22,1,3240,#N/A,E1312_SILVER_22,,,,,,,NV8687,E1312_SILVER
805,E2366,MILANO FORMALS,BLACK/GOLD,10,10,2,3240,#N/A,E2366_BLACK/GOLD_10,,,,,,,NV7633,E2366_BLACK/GOLD
806,E1546,MILANO FORMALS,PINK,10,10,1,3240,Short,E1546_PINK_10,,,,,,,NV8451,E1546_PINK
806,E1593,MILANO FORMALS,POOL,10,10,1,3240,#N/A,E1593_POOL_10,,,,,,,NV8406,E1593_POOL
806,E2144,MILANO FORMALS,MINT,2,2,1,3240,2 Piece,E2144_MINT_2,,,,,,,NV7855,E2144_MINT
806,E2449,MILANO FORMALS,GREEN,2,2,1,3240,Ball Gown/Quinceanera ,E2449_GREEN_2,,,,,,,NV7550,E2449_GREEN
806,E1762,MILANO FORMALS,PURPLE,10,10,1,3240,#N/A,E1762_PURPLE_10,,,,,,,NV8237,E1762_PURPLE
806,E1573,MILANO FORMALS,CORAL,12,12,1,3240,Bridesmaid,E1573_CORAL_12,,,,,,,NV8426,E1573_CORAL
806,E1796,MILANO FORMALS,LAVENDER,12,12,1,3240,#N/A,E1796_LAVENDER_12,,,,,,,NV8203,E1796_LAVENDER
806,E2031,MILANO FORMALS,BLACK,14,14,1,3240,Elegant Evening,E2031_BLACK_14,,,,,,,NV7968,E2031_BLACK
806,E2775,MILANO FORMALS,ROYAL,18,18,1,3240,#N/A,E2775_ROYAL_18,,,,,,,NV7224,E2775_ROYAL
806,E1729,MILANO FORMALS,BANANA,20,20,1,3240,Bridesmaid,E1729_BANANA_20,,,,,,,NV8270,E1729_BANANA
806,E2781,MILANO FORMALS,RED,20,20,1,3240,#N/A,E2781_RED_20,,,,,,,NV7218,E2781_RED
806,E1264,MILANO FORMALS,ORANGE,S,8,1,3240,Bridesmaid,E1264_ORANGE_8,,,,,,,NV8735,E1264_ORANGE
807,E2256,MILANO FORMALS,BLACK,4,4,1,3240,Embellished,E2256_BLACK_4,,,,,,,NV7743,E2256_BLACK
807,E1379,MILANO FORMALS,WATERMELON,6,6,1,3240,Bridesmaid,E1379_WATERMELON_6,,,,,,,NV8620,E1379_WATERMELON
807,E1696,MILANO FORMALS,RED,10,10,1,3240,Bridesmaid,E1696_RED_10,,,,,,,NV8303,E1696_RED
807,E1264,MILANO FORMALS,LILAC,12,12,1,3240,Bridesmaid,E1264_LILAC_12,,,,,,,NV8735,E1264_LILAC
807,E1573,MILANO FORMALS,CORAL,12,12,1,3240,Bridesmaid,E1573_CORAL_12,,,,,,,NV8426,E1573_CORAL
807,E1573,MILANO FORMALS,SKY BLUE,14,14,1,3240,Bridesmaid,E1573_SKY BLUE_14,,,,,,,NV8426,E1573_SKY BLUE
807,E2781,MILANO FORMALS,YELLOW,18,18,1,3240,#N/A,E2781_YELLOW_18,,,,,,,NV7218,E2781_YELLOW
807,E2572,MILANO FORMALS,BLACK,20,20,1,3240,Gala/ pageant,E2572_BLACK_20,,,,,,,NV7427,E2572_BLACK
807,E1285,MILANO FORMALS,PURPLE,L,12,1,3240,Bridesmaid,E1285_PURPLE_12,,,,,,,NV8714,E1285_PURPLE
807,E1285,MILANO FORMALS,PURPLE,S,8,1,3240,Bridesmaid,E1285_PURPLE_8,,,,,,,NV8714,E1285_PURPLE
807,E1013,MILANO FORMALS,CLARET,10,10,7,3240,Elegant Evening,E1013_CLARET_10,,,,,,,NV8986,E1013_CLARET
808,E1950,MILANO FORMALS,BLACK,4,4,1,3240,#N/A,E1950_BLACK_4,,,,,,,NV8049,E1950_BLACK
808,E2328,MILANO FORMALS,BLACK,8,8,1,3240,Elegant Evening,E2328_BLACK_8,,,,,,,NV7671,E2328_BLACK
808,F1116,MILANO FORMALS,APPLE RED,M,10,1,3240,#N/A,F1116_APPLE RED_10,,,,,,,B8883,F1116_APPLE RED
808,F1116,MILANO FORMALS,APPLE RED,7XL,38,1,3240,#N/A,F1116_APPLE RED_38,,,,,,,B8883,F1116_APPLE RED
808,B8865,MILANO FORMALS,PURPLE,8XL,40,1,3240,Elegant Evening,B8865_PURPLE_40,,,,,,,AT1134,B8865_PURPLE
808,E1796,MILANO FORMALS,BLACK,6,6,2,3240,#N/A,E1796_BLACK_6,,,,,,,NV8203,E1796_BLACK
808,E1796,MILANO FORMALS,BLACK,10,10,2,3240,#N/A,E1796_BLACK_10,,,,,,,NV8203,E1796_BLACK
808,E1387,MILANO FORMALS,GREEN,4,4,6,3240,#N/A,E1387_GREEN_4,,,,,,,NV8612,E1387_GREEN
809,E1387,MILANO FORMALS,PINK,4,4,1,3240,#N/A,E1387_PINK_4,,,,,,,NV8612,E1387_PINK
809,E2701,MILANO FORMALS,ROSE,14,14,1,3240,Ball Gown/Quinceanera ,E2701_ROSE_14,,,,,,,NV7298,E2701_ROSE
809,E1387,MILANO FORMALS,PINK,8,8,2,3240,#N/A,E1387_PINK_8,,,,,,,NV8612,E1387_PINK
809,E1387,MILANO FORMALS,PINK,24,24,3,3240,#N/A,E1387_PINK_24,,,,,,,NV8612,E1387_PINK
810,E2060,MILANO FORMALS,MIDNIGHT,2,2,1,3240,Embellished,E2060_MIDNIGHT_2,,,,,,,NV7939,E2060_MIDNIGHT
810,E2366,MILANO FORMALS,BLACK/GOLD,10,10,1,3240,#N/A,E2366_BLACK/GOLD_10,,,,,,,NV7633,E2366_BLACK/GOLD
810,E2060,MILANO FORMALS,MIDNIGHT,12,12,1,3240,Embellished,E2060_MIDNIGHT_12,,,,,,,NV7939,E2060_MIDNIGHT
810,E2060,MILANO FORMALS,MIDNIGHT,14,14,1,3240,Embellished,E2060_MIDNIGHT_14,,,,,,,NV7939,E2060_MIDNIGHT
810,E1371,MILANO FORMALS,APPLERED/WHITE,M,10,1,3240,#N/A,E1371_APPLERED/WHITE_10,,,,,,,NV8628,E1371_APPLERED/WHITE
810,F570,MILANO FORMALS,WHITE,4XL,26,1,3240,#N/A,F570_WHITE_26,,,,,,,B429,F570_WHITE
810,E2072,MILANO FORMALS,BLACK,4,4,2,3240,Elegant Evening,E2072_BLACK_4,,,,,,,NV7927,E2072_BLACK
810,E2060,MILANO FORMALS,MIDNIGHT,6,6,2,3240,Embellished,E2060_MIDNIGHT_6,,,,,,,NV7939,E2060_MIDNIGHT
810,B9000,MILANO FORMALS,BURGUNDY,6XL,34,2,3240,#N/A,B9000_BURGUNDY_34,,,,,,,AT0999,B9000_BURGUNDY
810,E1371,MILANO FORMALS,APPLERED/WHITE,S,8,2,3240,#N/A,E1371_APPLERED/WHITE_8,,,,,,,NV8628,E1371_APPLERED/WHITE
810,E2060,MILANO FORMALS,MIDNIGHT,10,10,3,3240,Embellished,E2060_MIDNIGHT_10,,,,,,,NV7939,E2060_MIDNIGHT
810,F570,MILANO FORMALS,WHITE,5XL,30,4,3240,#N/A,F570_WHITE_30,,,,,,,B429,F570_WHITE
811,E1259,MILANO FORMALS,GOLD,3XL,22,1,3240,Ball Gown/Quinceanera ,E1259_GOLD_22,,,,,,,NV8740,E1259_GOLD
811,E1833,MILANO FORMALS,PURPLE/GOLD,2-24,2-24,1,3240,Ball Gown/Quinceanera ,E1833_PURPLE/GOLD_2-24,,,,,,,NV8166,E1833_PURPLE/GOLD
811,E2436,MILANO FORMALS,BLACK/PRINT,12,12,2,3240,#N/A,E2436_BLACK/PRINT_12,,,,,,,NV7563,E2436_BLACK/PRINT
812,E1465,MILANO FORMALS,PURPLE,4,4,1,3240,#N/A,E1465_PURPLE_4,,,,,,,NV8534,E1465_PURPLE
812,E1465,MILANO FORMALS,PURPLE,8,8,1,3240,#N/A,E1465_PURPLE_8,,,,,,,NV8534,E1465_PURPLE
813,E1068,MILANO FORMALS,KIWI,L,12,1,3240,#N/A,E1068_KIWI_12,,,,,,,NV8931,E1068_KIWI
813,E1089,MILANO FORMALS,CORAL,2XL,18,1,3240,#N/A,E1089_CORAL_18,,,,,,,NV8910,E1089_CORAL
813,E1089,MILANO FORMALS,CORAL,3XL,22,1,3240,#N/A,E1089_CORAL_22,,,,,,,NV8910,E1089_CORAL
813,E1089,MILANO FORMALS,CORAL,S,8,2,3240,#N/A,E1089_CORAL_8,,,,,,,NV8910,E1089_CORAL
813,E1089,MILANO FORMALS,CORAL,M,10,3,3240,#N/A,E1089_CORAL_10,,,,,,,NV8910,E1089_CORAL
813,E1089,MILANO FORMALS,CORAL,L,12,3,3240,#N/A,E1089_CORAL_12,,,,,,,NV8910,E1089_CORAL
813,E1068,MILANO FORMALS,KIWI,S,8,3,3240,#N/A,E1068_KIWI_8,,,,,,,NV8931,E1068_KIWI
813,E1068,MILANO FORMALS,KIWI,2XL,18,4,3240,#N/A,E1068_KIWI_18,,,,,,,NV8931,E1068_KIWI
813,E1068,MILANO FORMALS,KIWI,XL,14,5,3240,#N/A,E1068_KIWI_14,,,,,,,NV8931,E1068_KIWI
813,E1068,MILANO FORMALS,KIWI,M,10,7,3240,#N/A,E1068_KIWI_10,,,,,,,NV8931,E1068_KIWI
813,E1068,MILANO FORMALS,KIWI,3XL,22,7,3240,#N/A,E1068_KIWI_22,,,,,,,NV8931,E1068_KIWI
814,F570,MILANO FORMALS,LILAC,M,10,1,3240,#N/A,F570_LILAC_10,,,,,,,B429,F570_LILAC
814,F570,MILANO FORMALS,LILAC,4XL,26,1,3240,#N/A,F570_LILAC_26,,,,,,,B429,F570_LILAC
814,F570,MILANO FORMALS,LILAC,S,8,1,3240,#N/A,F570_LILAC_8,,,,,,,B429,F570_LILAC
814,F570,MILANO FORMALS,LILAC,S,8,1,3240,#N/A,F570_LILAC_8,,,,,,,B429,F570_LILAC
814,B8486,MILANO FORMALS,BLACK/LILAC,2XL,18,2,3240,#N/A,B8486_BLACK/LILAC_18,,,,,,,AT1513,B8486_BLACK/LILAC
814,F570,MILANO FORMALS,LILAC,3XL,22,6,3240,#N/A,F570_LILAC_22,,,,,,,B429,F570_LILAC
814,F570,MILANO FORMALS,LILAC,5XL,30,10,3240,#N/A,F570_LILAC_30,,,,,,,B429,F570_LILAC
814,F570,MILANO FORMALS,LILAC,8XL,40,10,3240,#N/A,F570_LILAC_40,,,,,,,B429,F570_LILAC
814,F570,MILANO FORMALS,LILAC,6XL,34,12,3240,#N/A,F570_LILAC_34,,,,,,,B429,F570_LILAC
815,F570,MILANO FORMALS,PERRI,7XL,38,10,3240,#N/A,F570_PERRI_38,,,,,,,B429,F570_PERRI
815,F570,MILANO FORMALS,PERRI,8XL,40,10,3240,#N/A,F570_PERRI_40,,,,,,,B429,F570_PERRI
815,F570,MILANO FORMALS,PERRI,6XL,34,11,3240,#N/A,F570_PERRI_34,,,,,,,B429,F570_PERRI
815,F570,MILANO FORMALS,VICTORIA LILAC,7XL,38,17,3240,#N/A,F570_VICTORIA LILAC_38,,,,,,,B429,F570_VICTORIA LILAC
816,E1071,MILANO FORMALS,TRUFFLE,L,12,1,3240,Bridesmaid,E1071_TRUFFLE_12,,,,,,,NV8928,E1071_TRUFFLE
816,E1071,MILANO FORMALS,TRUFFLE,XL,14,1,3240,Bridesmaid,E1071_TRUFFLE_14,,,,,,,NV8928,E1071_TRUFFLE
816,E1089,MILANO FORMALS,SUNSHINE,M,10,2,3240,#N/A,E1089_SUNSHINE_10,,,,,,,NV8910,E1089_SUNSHINE
816,E1089,MILANO FORMALS,SUNSHINE,XL,14,2,3240,#N/A,E1089_SUNSHINE_14,,,,,,,NV8910,E1089_SUNSHINE
816,E1089,MILANO FORMALS,SUNSHINE,2XL,18,2,3240,#N/A,E1089_SUNSHINE_18,,,,,,,NV8910,E1089_SUNSHINE
816,E1089,MILANO FORMALS,SUNSHINE,3XL,22,2,3240,#N/A,E1089_SUNSHINE_22,,,,,,,NV8910,E1089_SUNSHINE
816,E1089,MILANO FORMALS,SUNSHINE,S,8,2,3240,#N/A,E1089_SUNSHINE_8,,,,,,,NV8910,E1089_SUNSHINE
816,E2102,MILANO FORMALS,BLACK,12,12,3,3240,Gala/ pageant,E2102_BLACK_12,,,,,,,NV7897,E2102_BLACK
816,E1089,MILANO FORMALS,SUNSHINE,L,12,3,3240,#N/A,E1089_SUNSHINE_12,,,,,,,NV8910,E1089_SUNSHINE
816,E1071,MILANO FORMALS,TRUFFLE,M,10,5,3240,Bridesmaid,E1071_TRUFFLE_10,,,,,,,NV8928,E1071_TRUFFLE
816,E1071,MILANO FORMALS,TRUFFLE,S,8,10,3240,Bridesmaid,E1071_TRUFFLE_8,,,,,,,NV8928,E1071_TRUFFLE
817,E1025,MILANO FORMALS,NAVY,S,8,1,3240,#N/A,E1025_NAVY_8,,,,,,,NV8974,E1025_NAVY
817,E1119,MILANO FORMALS,BURGUNDY,M,10,2,3240,#N/A,E1119_BURGUNDY_10,,,,,,,NV8880,E1119_BURGUNDY
817,B8486,MILANO FORMALS,BLACK/LILAC,L,12,2,3240,#N/A,B8486_BLACK/LILAC_12,,,,,,,AT1513,B8486_BLACK/LILAC
817,E1119,MILANO FORMALS,BURGUNDY,5XL,30,4,3240,#N/A,E1119_BURGUNDY_30,,,,,,,NV8880,E1119_BURGUNDY
817,E1119,MILANO FORMALS,BURGUNDY,4XL,26,6,3240,#N/A,E1119_BURGUNDY_26,,,,,,,NV8880,E1119_BURGUNDY
817,E1119,MILANO FORMALS,BURGUNDY,3XL,22,7,3240,#N/A,E1119_BURGUNDY_22,,,,,,,NV8880,E1119_BURGUNDY
817,E1119,MILANO FORMALS,BURGUNDY,S,8,7,3240,#N/A,E1119_BURGUNDY_8,,,,,,,NV8880,E1119_BURGUNDY
818,B8898,MILANO FORMALS,CORAL,12,12,2,3240,#N/A,B8898_CORAL_12,,,,,,,AT1104,B8898_CORAL
818,B8898,MILANO FORMALS,CORAL,8,8,3,3240,#N/A,B8898_CORAL_8,,,,,,,AT1104,B8898_CORAL
818,E1954,MILANO FORMALS,PLUM,4,4,1,3240,#N/A,E1954_PLUM_4,,,,,,,NV8045,E1954_PLUM
818,E2551,MILANO FORMALS,RED,4,4,1,3240,Short,E2551_RED_4,,,,,,,NV7448,E2551_RED
818,E1581,MILANO FORMALS,PURPLE,6,6,1,3240,Embellished,E1581_PURPLE_6,,,,,,,NV8418,E1581_PURPLE
818,E1875,MILANO FORMALS,BLACK,6,6,1,3240,#N/A,E1875_BLACK_6,,,,,,,NV8124,E1875_BLACK
818,E1463,MILANO FORMALS,TRUFFLE,8,8,1,3240,#N/A,E1463_TRUFFLE_8,,,,,,,NV8536,E1463_TRUFFLE
818,E1386,MILANO FORMALS,PLUM,12,12,1,3240,#N/A,E1386_PLUM_12,,,,,,,NV8613,E1386_PLUM
818,E1194,MILANO FORMALS,FUCHSIA,L,12,1,3240,#N/A,E1194_FUCHSIA_12,,,,,,,NV8805,E1194_FUCHSIA
818,E1032,MILANO FORMALS,SUNSHINE,S,8,1,3240,#N/A,E1032_SUNSHINE_8,,,,,,,NV8967,E1032_SUNSHINE
818,E1118,MILANO FORMALS,LILAC,S,8,1,3240,#N/A,E1118_LILAC_8,,,,,,,NV8881,E1118_LILAC
818,E1319,MILANO FORMALS,WHITE/BLACK,S,8,1,3240,Short,E1319_WHITE/BLACK_8,,,,,,,NV8680,E1319_WHITE/BLACK
819,E1636,MILANO FORMALS,BLACK,6,6,1,3240,#N/A,E1636_BLACK_6,,,,,,,NV8363,E1636_BLACK
819,E1013,MILANO FORMALS,PINK,4,4,1,3240,Elegant Evening,E1013_PINK_4,,,,,,,NV8986,E1013_PINK
819,E2082,MILANO FORMALS,BLACK,4,4,1,3240,#N/A,E2082_BLACK_4,,,,,,,NV7917,E2082_BLACK
819,E2775,MILANO FORMALS,ROYAL,8,8,1,3240,#N/A,E2775_ROYAL_8,,,,,,,NV7224,E2775_ROYAL
819,E1270,MILANO FORMALS,CORAL,10,10,1,3240,Bridesmaid,E1270_CORAL_10,,,,,,,NV8729,E1270_CORAL
819,E1270,MILANO FORMALS,CORAL,12,12,1,3240,Bridesmaid,E1270_CORAL_12,,,,,,,NV8729,E1270_CORAL
819,E1387,MILANO FORMALS,GREEN,12,12,1,3240,#N/A,E1387_GREEN_12,,,,,,,NV8612,E1387_GREEN
819,E2031,MILANO FORMALS,BLACK,14,14,1,3240,Elegant Evening,E2031_BLACK_14,,,,,,,NV7968,E2031_BLACK
819,E1270,MILANO FORMALS,CORAL,24,24,1,3240,Bridesmaid,E1270_CORAL_24,,,,,,,NV8729,E1270_CORAL
819,E1168,MILANO FORMALS,TRUFFLE,L,12,1,3240,Bridesmaid,E1168_TRUFFLE_12,,,,,,,NV8831,E1168_TRUFFLE
819,E2436,MILANO FORMALS,BLACK,L,12,1,3240,#N/A,E2436_BLACK_12,,,,,,,NV7563,E2436_BLACK
819,E1260,MILANO FORMALS,TRUFFLE,16,16,2,3240,Elegant Evening,E1260_TRUFFLE_16,,,,,,,NV8739,E1260_TRUFFLE
820,E1259,MILANO FORMALS,SKY BLUE,8,8,1,3240,Ball Gown/Quinceanera ,E1259_SKY BLUE_8,,,,,,,NV8740,E1259_SKY BLUE
820,E2496,MILANO FORMALS,PEACH,4,4,2,3240,#N/A,E2496_PEACH_4,,,,,,,NV7503,E2496_PEACH
821,F570,MILANO FORMALS,SAGE,4XL,26,1,3240,#N/A,F570_SAGE_26,,,,,,,B429,F570_SAGE
821,F570,MILANO FORMALS,SAGE,S,8,1,3240,#N/A,F570_SAGE_8,,,,,,,B429,F570_SAGE
821,F570,MILANO FORMALS,SAGE,7XL,38,9,3240,#N/A,F570_SAGE_38,,,,,,,B429,F570_SAGE
821,F570,MILANO FORMALS,SAGE,5XL,30,13,3240,#N/A,F570_SAGE_30,,,,,,,B429,F570_SAGE
821,F570,MILANO FORMALS,SAGE,6XL,34,31,3240,#N/A,F570_SAGE_34,,,,,,,B429,F570_SAGE
822,B8865,MILANO FORMALS,WHITE,4,4,1,3240,Elegant Evening,B8865_WHITE_4,,,,,,,AT1134,B8865_WHITE
822,E1838,MILANO FORMALS,TEAL,4,4,1,3240,Bridesmaid,E1838_TEAL_4,,,,,,,NV8161,E1838_TEAL
822,B8865,MILANO FORMALS,WHITE,8,8,3,3240,Elegant Evening,B8865_WHITE_8,,,,,,,AT1134,B8865_WHITE
822,AA222,ANDY ANAND COUTURE,WHITE,4,4,4,3240,#N/A,AA222_WHITE_4,,,,,,,BNV777,AA222_WHITE
822,B8865,MILANO FORMALS,IVORY,S,8,5,3240,Elegant Evening,B8865_IVORY_8,,,,,,,AT1134,B8865_IVORY
823,E1981,MILANO FORMALS,BLACK,10,10,1,3240,2 Piece,E1981_BLACK_10,,,,,,,NV8018,E1981_BLACK
823,E1696,MILANO FORMALS,BLACK,12,12,1,3240,Bridesmaid,E1696_BLACK_12,,,,,,,NV8303,E1696_BLACK
823,E1265,MILANO FORMALS,GREEN,L,12,2,3240,Elegant Evening,E1265_GREEN_12,,,,,,,NV8734,E1265_GREEN
823,E1265,MILANO FORMALS,BLUE,L,12,2,3240,Elegant Evening,E1265_BLUE_12,,,,,,,NV8734,E1265_BLUE
823,B8865,MILANO FORMALS,IVORY,M,10,7,3240,Elegant Evening,B8865_IVORY_10,,,,,,,AT1134,B8865_IVORY
824,B8894,MILANO FORMALS,CHAMPAGNE/NAVY,L,12,2,3240,#N/A,B8894_CHAMPAGNE/NAVY_12,,,,,,,AT1105,B8894_CHAMPAGNE/NAVY
824,E2106,MILANO FORMALS,BABY BLUE,2,2,1,3240,#N/A,E2106_BABY BLUE_2,,,,,,,NV7893,E2106_BABY BLUE
824,E1531,MILANO FORMALS,PURPLE,8,8,1,3240,Bridesmaid,E1531_PURPLE_8,,,,,,,NV8468,E1531_PURPLE
824,B8865,MILANO FORMALS,CLARET,10,10,1,3240,Elegant Evening,B8865_CLARET_10,,,,,,,AT1134,B8865_CLARET
824,E1531,MILANO FORMALS,POOL,12,12,1,3240,Bridesmaid,E1531_POOL_12,,,,,,,NV8468,E1531_POOL
824,E1729,MILANO FORMALS,FUCHSIA,12,12,1,3240,Bridesmaid,E1729_FUCHSIA_12,,,,,,,NV8270,E1729_FUCHSIA
824,E2501,MILANO FORMALS,LAVENDER,12,12,1,3240,#N/A,E2501_LAVENDER_12,,,,,,,NV7498,E2501_LAVENDER
824,B8486,MILANO FORMALS,BLACK/FUCHSIA,L,12,1,3240,#N/A,B8486_BLACK/FUCHSIA_12,,,,,,,AT1513,B8486_BLACK/FUCHSIA
824,B9000,MILANO FORMALS,DUSTY PINK,L,12,2,3240,#N/A,B9000_DUSTY PINK_12,,,,,,,AT0999,B9000_DUSTY PINK
825,AA9312,ANDY ANAND COUTURE,WHITE,4,4,1,3240,#N/A,AA9312_WHITE_4,,,,,,,BNV0687,AA9312_WHITE
825,AA9271,ANDY ANAND COUTURE,WHITE,6,6,1,3240,#N/A,AA9271_WHITE_6,,,,,,,BNV0728,AA9271_WHITE
825,AA9331,ANDY ANAND COUTURE,WHITE,6,6,1,3240,#N/A,AA9331_WHITE_6,,,,,,,BNV0668,AA9331_WHITE
825,E2774,MILANO FORMALS,BLACK,6,6,1,3240,Ball Gown/Quinceanera ,E2774_BLACK_6,,,,,,,NV7225,E2774_BLACK
826,AA9319,ANDY ANAND COUTURE,WHITE,4,4,1,3240,#N/A,AA9319_WHITE_4,,,,,,,BNV0680,AA9319_WHITE
826,AA9319,ANDY ANAND COUTURE,IVORY,4,4,1,3240,#N/A,AA9319_IVORY_4,,,,,,,BNV0680,AA9319_IVORY
826,AA9298,ANDY ANAND COUTURE,WHITE,6,6,1,3240,#N/A,AA9298_WHITE_6,,,,,,,BNV0701,AA9298_WHITE
827,AA9318,ANDY ANAND COUTURE,WHITE,4,4,1,3240,#N/A,AA9318_WHITE_4,,,,,,,BNV0681,AA9318_WHITE
827,AA9310,ANDY ANAND COUTURE,WHITE,14,14,2,3240,#N/A,AA9310_WHITE_14,,,,,,,BNV0689,AA9310_WHITE
