BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,,,,,,,,,,,,,,
814,570,,LILAC,4XL,1,,,,,,,,,,,,,,,,,,,,,,
814,570,,LILAC,S,1,,,,,,,,,,,,,,,,,,,,,,
814,570,,LILAC,3XL,6,,,,,,,,,,,,,,,,,,,,,,
814,570,,LILAC,8XL,10,,,,,,,,,,,,,,,,,,,,,,
814,570,,LILAC,S,1,,,,,,,,,,,,,,,,,,,,,,
814,570,,LILAC,6XL,12,,,,,,,,,,,,,,,,,,,,,,
814,570,,LILAC,5XL,10,,,,,,,,,,,,,,,,,,,,,,
815,570,,PERRI,7XL,10,,,,,,,,,,,,,,,,,,,,,,
815,570,,PERRI,6XL,11,,,,,,,,,,,,,,,,,,,,,,
815,570,,PERRI,8XL,10,,,,,,,,,,,,,,,,,,,,,,
815,570,,VICTORIA LILAC,7XL,17,,,,,,,,,,,,,,,,,,,,,,
816,E2102,,BLACK,12,3,,,,,,,,,,,,,,,,,,,,,,
816,E1089,,SUNSHINE,3XL,2,,,,,,,,,,,,,,,,,,,,,,
816,E1089,,SUNSHINE,L,3,,,,,,,,,,,,,,,,,,,,,,
816,E1089,,SUNSHINE,M,2,,,,,,,,,,,,,,,,,,,,,,
816,E1089,,SUNSHINE,S,2,,,,,,,,,,,,,,,,,,,,,,
816,E1089,,SUNSHINE,2XL,2,,,,,,,,,,,,,,,,,,,,,,
816,E1089,,SUNSHINE,XL,2,,,,,,,,,,,,,,,,,,,,,,
816,E1071,,TRUFFLE,XL,1,,,,,,,,,,,,,,,,,,,,,,
816,E1071,,TRUFFLE,M,5,,,,,,,,,,,,,,,,,,,,,,
816,E1071,,TRUFFLE,S,10,,,,,,,,,,,,,,,,,,,,,,
816,E1071,,TRUFFLE,L,1,,,,,,,,,,,,,,,,,,,,,,
817,B8486,,BLACK/LILAC,L,2,,,,,,,,,,,,,,,,,,,,,,
817,E1119,,BURGUNDY,M,2,,,,,,,,,,,,,,,,,,,,,,
817,E1119,,BURGUNDY,S,7,,,,,,,,,,,,,,,,,,,,,,
817,E1119,,BURGUNDY,4XL,6,,,,,,,,,,,,,,,,,,,,,,
817,E1119,,BURGUNDY,5XL,4,,,,,,,,,,,,,,,,,,,,,,
817,E1119,,BURGUNDY,3XL,7,,,,,,,,,,,,,,,,,,,,,,
817,E1025,,NAVY,S,1,,,,,,,,,,,,,,,,,,,,,,
818,E1875,,BLACK,6,1,,,,,,,,,,,,,,,,,,,,,,
818,B8895,,CORAL,12,2,,,,,,,,,,,,,,,,,,,,,,
818,B8895,,CORAL,8,3,,,,,,,,,,,,,,,,,,,,,,
818,E1194,,FUCHSIA,L,1,,,,,,,,,,,,,,,,,,,,,,
818,E1118,,LILAC,S,1,,,,,,,,,,,,,,,,,,,,,,
818,1386,,PLUM,12,1,,,,,,,,,,,,,,,,,,,,,,
818,E1954,,PLUM,4,1,,,,,,,,,,,,,,,,,,,,,,
818,E1581,,PURPLE,6,1,,,,,,,,,,,,,,,,,,,,,,
818,E2551,,RED,4,1,,,,,,,,,,,,,,,,,,,,,,
818,E1032,,SUNSHINE,S,1,,,,,,,,,,,,,,,,,,,,,,
818,E1463,,TRUFFLE,8,1,,,,,,,,,,,,,,,,,,,,,,
818,E1319,,WHITE/BLACK,S,1,,,,,,,,,,,,,,,,,,,,,,
819,2436,,BLACK,L,1,,,,,,,,,,,,,,,,,,,,,,
819,E1636,,BLACK,6,1,,,,,,,,,,,,,,,,,,,,,,
819,E2031,,BLACK,14,1,,,,,,,,,,,,,,,,,,,,,,
819,E2082,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
819,E1270,,CORAL,24,1,,,,,,,,,,,,,,,,,,,,,,
819,E1270,,CORAL,10,1,,,,,,,,,,,,,,,,,,,,,,
819,E1270,,CORAL,12,1,,,,,,,,,,,,,,,,,,,,,,
819,E1387,,GREEN,12,1,,,,,,,,,,,,,,,,,,,,,,
819,E1013,,PINK,4,1,,,,,,,,,,,,,,,,,,,,,,
819,E2775,,ROYAL,8,1,,,,,,,,,,,,,,,,,,,,,,
819,E1168,,TRUFFLE,L,1,,,,,,,,,,,,,,,,,,,,,,
819,E1260,,TRUFFLE,16,2,,,,,,,,,,,,,,,,,,,,,,
820,E2496,,PEACH,4,2,,,,,,,,,,,,,,,,,,,,,,
820,E1259,,SKY BLUE,8,1,,,,,,,,,,,,,,,,,,,,,,
821,570,,SAGE,7XL,9,,,,,,,,,,,,,,,,,,,,,,
821,570,,SAGE,4XL,1,,,,,,,,,,,,,,,,,,,,,,
821,570,,SAGE,5XL,13,,,,,,,,,,,,,,,,,,,,,,
821,570,,SAGE,S,1,,,,,,,,,,,,,,,,,,,,,,
821,570,,SAGE,6XL,31,,,,,,,,,,,,,,,,,,,,,,
822,B8865,,IVORY,S,5,,,,,,,,,,,,,,,,,,,,,,
822,E1838,,TEAL,4,1,,,,,,,,,,,,,,,,,,,,,,
822,AA222,,WHITE,4,4,,,,,,,,,,,,,,,,,,,,,,
822,B8865,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
822,B8865,,WHITE,8,3,,,,,,,,,,,,,,,,,,,,,,
823,E1696,,BLACK,12,1,,,,,,,,,,,,,,,,,,,,,,
823,E1981,,BLACK,10,1,,,,,,,,,,,,,,,,,,,,,,
823,E1265,,BLUE,L,2,,,,,,,,,,,,,,,,,,,,,,
823,E1265,,GREEN,L,2,,,,,,,,,,,,,,,,,,,,,,
823,B8865,,IVORY,M,7,,,,,,,,,,,,,,,,,,,,,,
824,E2106,,BABY BLUE,2,1,,,,,,,,,,,,,,,,,,,,,,
824,B8486,,BLACK/FUCHSIA,L,1,,,,,,,,,,,,,,,,,,,,,,
824,B8894,,CHAMPAGNE/NAVY,L,2,,,,,,,,,,,,,,,,,,,,,,
824,B8865,,CLARET,10,1,,,,,,,,,,,,,,,,,,,,,,
824,B9000,,DUSTY PINK,L,2,,,,,,,,,,,,,,,,,,,,,,
824,E1729,,FUCHSIA,12,1,,,,,,,,,,,,,,,,,,,,,,
824,E2501,,LAVENDER,12,1,,,,,,,,,,,,,,,,,,,,,,
824,E1531,,POOL,12,1,,,,,,,,,,,,,,,,,,,,,,
824,E1531,,PURPLE,8,1,,,,,,,,,,,,,,,,,,,,,,
825,E2774,,BLACK,6,1,,,,,,,,,,,,,,,,,,,,,,
825,AA9271,,WHITE,6,1,,,,,,,,,,,,,,,,,,,,,,
825,AA9312,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
825,AA9331,,WHITE,6,1,,,,,,,,,,,,,,,,,,,,,,
826,AA9319,,IVORY,4,1,,,,,,,,,,,,,,,,,,,,,,
826,AA9298,,WHITE,6,1,,,,,,,,,,,,,,,,,,,,,,
826,AA9319,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
827,AA9310,,WHITE,14,2,,,,,,,,,,,,,,,,,,,,,,
827,AA9318,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
828,AA9309,,WHITE,16,1,,,,,,,,,,,,,,,,,,,,,,
828,AA9315,,WHITE,14,1,,,,,,,,,,,,,,,,,,,,,,
828,AA9317,,WHITE,14,1,,,,,,,,,,,,,,,,,,,,,,
829,AA9254,,WHITE,8,3,,,,,,,,,,,,,,,,,,,,,,
829,AA9257,,WHITE,16,1,,,,,,,,,,,,,,,,,,,,,,
830,AA9257,,WHITE,8,1,,,,,,,,,,,,,,,,,,,,,,
830,AA9271,,WHITE,8,1,,,,,,,,,,,,,,,,,,,,,,
830,AA9316,,WHITE,8,1,,,,,,,,,,,,,,,,,,,,,,
831,E8665,,FUCHSIA,XL,6,,,,,,,,,,,,,,,,,,,,,,
831,E8665,,FUCHSIA,2XL,2,,,,,,,,,,,,,,,,,,,,,,
831,E8665,,FUCHSIA,3XL,3,,,,,,,,,,,,,,,,,,,,,,
831,E1371,,TRUFFLE/WHITE,S,9,,,,,,,,,,,,,,,,,,,,,,
831,E1371,,TRUFFLE/WHITE,L,6,,,,,,,,,,,,,,,,,,,,,,
831,E1371,,TRUFFLE/WHITE,2XL,1,,,,,,,,,,,,,,,,,,,,,,
831,E1371,,TRUFFLE/WHITE,M,7,,,,,,,,,,,,,,,,,,,,,,
832,AA9316,,WHITE,16,1,,,,,,,,,,,,,,,,,,,,,,
832,AA9317,,WHITE,16,1,,,,,,,,,,,,,,,,,,,,,,
832,AA9319,,WHITE,16,2,,,,,,,,,,,,,,,,,,,,,,
833,AA9249,,WHITE,16,1,,,,,,,,,,,,,,,,,,,,,,
833,AA9329,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
833,B8865,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
833,E1028,,WHITE,16,1,,,,,,,,,,,,,,,,,,,,,,
833,AA233,,WHITE/IVORY,14,1,,,,,,,,,,,,,,,,,,,,,,
834,E1024,,TRUFFLE,M,3,,,,,,,,,,,,,,,,,,,,,,
834,E1024,,TRUFFLE,S,18,,,,,,,,,,,,,,,,,,,,,,
834,570,,VICTORIA LILAC,5XL,1,,,,,,,,,,,,,,,,,,,,,,
834,570,,VICTORIA LILAC,2XL,1,,,,,,,,,,,,,,,,,,,,,,
834,570,,VICTORIA LILAC,6XL,5,,,,,,,,,,,,,,,,,,,,,,
834,570,,VICTORIA LILAC,8XL,4,,,,,,,,,,,,,,,,,,,,,,
834,570,,VICTORIA LILAC,S,4,,,,,,,,,,,,,,,,,,,,,,
834,570,,VICTORIA LILAC,3XL,4,,,,,,,,,,,,,,,,,,,,,,
834,570,,VICTORIA LILAC,4XL,1,,,,,,,,,,,,,,,,,,,,,,
834,570,,VICTORIA LILAC,7XL,5,,,,,,,,,,,,,,,,,,,,,,
835,E1119,,VICTORIA LILAC,2XL,2,,,,,,,,,,,,,,,,,,,,,,
835,E1119,,VICTORIA LILAC,L,3,,,,,,,,,,,,,,,,,,,,,,
835,E1119,,VICTORIA LILAC,M,6,,,,,,,,,,,,,,,,,,,,,,
835,E1119,,VICTORIA LILAC,S,13,,,,,,,,,,,,,,,,,,,,,,
835,E1119,,VICTORIA LILAC,5XL,1,,,,,,,,,,,,,,,,,,,,,,
835,E1119,,VICTORIA LILAC,XL,3,,,,,,,,,,,,,,,,,,,,,,
836,E2752,,GREEN,12,4,,,,,,,,,,,,,,,,,,,,,,
836,E2752,,GREEN,6,1,,,,,,,,,,,,,,,,,,,,,,
836,E2752,,GREEN,20,1,,,,,,,,,,,,,,,,,,,,,,
836,E1071,,PEACH FIZZ,S,4,,,,,,,,,,,,,,,,,,,,,,
836,E1071,,PEACH FIZZ,M,4,,,,,,,,,,,,,,,,,,,,,,
836,E1068,,VICTORIA LILAC,M,4,,,,,,,,,,,,,,,,,,,,,,
836,E1068,,VICTORIA LILAC,S,3,,,,,,,,,,,,,,,,,,,,,,
836,E1119,,VICTORIA LILAC,4XL,6,,,,,,,,,,,,,,,,,,,,,,
837,B8691,,MELON,2XL,6,,,,,,,,,,,,,,,,,,,,,,
837,B8691,,MELON,XL,9,,,,,,,,,,,,,,,,,,,,,,
837,B8691,,MELON,3XL,10,,,,,,,,,,,,,,,,,,,,,,
837,B8691,,MELON,L,6,,,,,,,,,,,,,,,,,,,,,,
838,E2752,,GREEN,16,5,,,,,,,,,,,,,,,,,,,,,,
838,AA9314,,WHITE,8,1,,,,,,,,,,,,,,,,,,,,,,
838,AA9316,,WHITE,14,2,,,,,,,,,,,,,,,,,,,,,,
839,E1822,,IVORY,24,1,,,,,,,,,,,,,,,,,,,,,,
839,AA9256,,WHITE,14,1,,,,,,,,,,,,,,,,,,,,,,
839,AA9257,,WHITE,16,1,,,,,,,,,,,,,,,,,,,,,,
839,AA9313,,WHITE,14,1,,,,,,,,,,,,,,,,,,,,,,
839,AA9314,,WHITE,14,1,,,,,,,,,,,,,,,,,,,,,,
839,AA9316,,WHITE,16,1,,,,,,,,,,,,,,,,,,,,,,
840,AA9349,,IVORY,6,1,,,,,,,,,,,,,,,,,,,,,,
840,AA9349,,IVORY,16,1,,,,,,,,,,,,,,,,,,,,,,
840,E1579,,WHITE,4,4,,,,,,,,,,,,,,,,,,,,,,
840,E1579,,WHITE,12,3,,,,,,,,,,,,,,,,,,,,,,
841,E1904,,BLACK,2,2,,,,,,,,,,,,,,,,,,,,,,
841,E2080,,BLACK,20,1,,,,,,,,,,,,,,,,,,,,,,
841,E2080,,BLACK,8,1,,,,,,,,,,,,,,,,,,,,,,
841,E2436,,BLACK PRINT,8,1,,,,,,,,,,,,,,,,,,,,,,
841,E2754,,NAVY,20,1,,,,,,,,,,,,,,,,,,,,,,
841,E2410,,NUDE/IVORY,14,1,,,,,,,,,,,,,,,,,,,,,,
841,E2786,,PURPLE,18,1,,,,,,,,,,,,,,,,,,,,,,
841,E2770,,RED,16,1,,,,,,,,,,,,,,,,,,,,,,
841,E2701,,ROSE,10,1,,,,,,,,,,,,,,,,,,,,,,
841,E2701,,ROSE,6,1,,,,,,,,,,,,,,,,,,,,,,
841,E2753,,TURQUOISE,24,1,,,,,,,,,,,,,,,,,,,,,,
842,E2613,,MAUVE,14,1,,,,,,,,,,,,,,,,,,,,,,
842,E1538,,SAGE,4,9,,,,,,,,,,,,,,,,,,,,,,
842,E1538,,SAGE,2,1,,,,,,,,,,,,,,,,,,,,,,
842,E1538,,SAGE,8,1,,,,,,,,,,,,,,,,,,,,,,
842,AA9331,,WHITE,18,1,,,,,,,,,,,,,,,,,,,,,,
843,AA9254,,IVORY,8,1,,,,,,,,,,,,,,,,,,,,,,
843,AA9309,,IVORY,6,1,,,,,,,,,,,,,,,,,,,,,,
843,AA9346,,IVORY,14,1,,,,,,,,,,,,,,,,,,,,,,
843,AA9309,,WHITE,14,1,,,,,,,,,,,,,,,,,,,,,,
844,E1827,,BLACK,18,1,,,,,,,,,,,,,,,,,,,,,,
844,E1540,,BLUE/PINK,4,2,,,,,,,,,,,,,,,,,,,,,,
844,E1119,,CHAMPAGNE,4XL,1,,,,,,,,,,,,,,,,,,,,,,
844,B8716,,FUCHSIA,6XL,1,,,,,,,,,,,,,,,,,,,,,,
844,E2158,,GOLD,30,1,,,,,,,,,,,,,,,,,,,,,,
845,E1796,,BLACK,6,2,,,,,,,,,,,,,,,,,,,,,,
845,E1942,,ROYAL,18,1,,,,,,,,,,,,,,,,,,,,,,
845,E1942,,ROYAL,10,3,,,,,,,,,,,,,,,,,,,,,,
845,E1942,,ROYAL,2,1,,,,,,,,,,,,,,,,,,,,,,
845,E1942,,ROYAL,14,2,,,,,,,,,,,,,,,,,,,,,,
845,E1942,,ROYAL,6,3,,,,,,,,,,,,,,,,,,,,,,
845,E1942,,ROYAL,8,4,,,,,,,,,,,,,,,,,,,,,,
846,E1895,,BLACK,14,1,,,,,,,,,,,,,,,,,,,,,,
846,AA9313,,IVORY,6,1,,,,,,,,,,,,,,,,,,,,,,
846,AA9349,,IVORY,8,1,,,,,,,,,,,,,,,,,,,,,,
846,E1983,,MINT,18,1,,,,,,,,,,,,,,,,,,,,,,
846,E1946,,NAVY,2,1,,,,,,,,,,,,,,,,,,,,,,
846,E1831,,RED,6,1,,,,,,,,,,,,,,,,,,,,,,
846,E2701,,ROSE,24,1,,,,,,,,,,,,,,,,,,,,,,
846,E1264,,SAGE,4,1,,,,,,,,,,,,,,,,,,,,,,
846,E1194,,WHITE,S,1,,,,,,,,,,,,,,,,,,,,,,
847,E2366,,BLACK/GOLD,14,1,,,,,,,,,,,,,,,,,,,,,,
847,E1852,,FUCHSIA,10,1,,,,,,,,,,,,,,,,,,,,,,
847,E1909,,GREEN,6,1,,,,,,,,,,,,,,,,,,,,,,
847,AA9254,,IVORY,6,1,,,,,,,,,,,,,,,,,,,,,,
847,AA9309,,IVORY,6,1,,,,,,,,,,,,,,,,,,,,,,
847,E1729,,IVORY,4,1,,,,,,,,,,,,,,,,,,,,,,
847,E1264,,NAVY,S,1,,,,,,,,,,,,,,,,,,,,,,
847,E2107,,NAVY,4,1,,,,,,,,,,,,,,,,,,,,,,
847,E2107,,NAVY,6,1,,,,,,,,,,,,,,,,,,,,,,
847,E2107,,NAVY,14,1,,,,,,,,,,,,,,,,,,,,,,
847,E1285,,PURPLE,M,1,,,,,,,,,,,,,,,,,,,,,,
847,E1573,,ROYAL,14,1,,,,,,,,,,,,,,,,,,,,,,
847,E1573,,TEAL,14,1,,,,,,,,,,,,,,,,,,,,,,
847,E1379,,WATERMELON,10,2,,,,,,,,,,,,,,,,,,,,,,
848,E1796,,BISCOTTI,4,2,,,,,,,,,,,,,,,,,,,,,,
848,E2543,,BLACK,14,1,,,,,,,,,,,,,,,,,,,,,,
848,E1676,,BLUE/PINK,4,1,,,,,,,,,,,,,,,,,,,,,,
848,E1264,,NAVY,S,1,,,,,,,,,,,,,,,,,,,,,,
848,E1795,,NAVY,4,1,,,,,,,,,,,,,,,,,,,,,,
848,E1796,,NAVY,4,1,,,,,,,,,,,,,,,,,,,,,,
848,E1796,,NAVY,6,1,,,,,,,,,,,,,,,,,,,,,,
848,E2107,,NAVY,0,1,,,,,,,,,,,,,,,,,,,,,,
848,E1420,,PURPLE,24,1,,,,,,,,,,,,,,,,,,,,,,
849,4386,,BLACK,XS,1,,,,,,,,,,,,,,,,,,,,,,
849,5105,,BLACK,XS,1,,,,,,,,,,,,,,,,,,,,,,
849,E2403,,BLACK,0,1,,,,,,,,,,,,,,,,,,,,,,
849,E2615,,CLARET,2,1,,,,,,,,,,,,,,,,,,,,,,
849,E1796,,LAVENDER,2,1,,,,,,,,,,,,,,,,,,,,,,
849,E2107,,LAVENDER,2,1,,,,,,,,,,,,,,,,,,,,,,
849,E1877,,NAVY,2,1,,,,,,,,,,,,,,,,,,,,,,
849,E1931,,NAVY,2,1,,,,,,,,,,,,,,,,,,,,,,
849,E1931,,NAVY,0,1,,,,,,,,,,,,,,,,,,,,,,
849,E1892,,NUDE/IVORY,2,1,,,,,,,,,,,,,,,,,,,,,,
849,E2162,,RAINBOW,2,1,,,,,,,,,,,,,,,,,,,,,,
849,E2161,,RED,22,1,,,,,,,,,,,,,,,,,,,,,,
849,E2430,,WHITE/BLUE,0,1,,,,,,,,,,,,,,,,,,,,,,
850,E2019,,BLUE,14,1,,,,,,,,,,,,,,,,,,,,,,
850,E1119,,BURGUNDY,8,1,,,,,,,,,,,,,,,,,,,,,,
850,E1119,,BURGUNDY,4,1,,,,,,,,,,,,,,,,,,,,,,
850,E1312,,CLARET,M,1,,,,,,,,,,,,,,,,,,,,,,
850,E1421,,CORAL,8,1,,,,,,,,,,,,,,,,,,,,,,
850,B8716,,FUCHSIA,4XL,1,,,,,,,,,,,,,,,,,,,,,,
850,B8608,,LILAC,M,1,,,,,,,,,,,,,,,,,,,,,,
850,E2524,,MAUVE,4,1,,,,,,,,,,,,,,,,,,,,,,
850,B8680,,MELON,2XL,1,,,,,,,,,,,,,,,,,,,,,,
850,B8320,,ORANGE,14,1,,,,,,,,,,,,,,,,,,,,,,
850,B8608,,PINK,L,1,,,,,,,,,,,,,,,,,,,,,,
850,E2039,,POWDER BLUE,8,1,,,,,,,,,,,,,,,,,,,,,,
850,E1472,,ROYAL,4,1,,,,,,,,,,,,,,,,,,,,,,
850,E1371,,SAGE,S,1,,,,,,,,,,,,,,,,,,,,,,
850,E1379,,SAGE,4,1,,,,,,,,,,,,,,,,,,,,,,
850,E8588,,SKYBLUE/BLACK,XL,1,,,,,,,,,,,,,,,,,,,,,,
850,E1939,,TEAL,10,1,,,,,,,,,,,,,,,,,,,,,,
850,E1119,,VICTORIA LILAC,12,1,,,,,,,,,,,,,,,,,,,,,,
850,E1119,,VICTORIA LILAC,8,2,,,,,,,,,,,,,,,,,,,,,,
850,E1264,,VICTORIA LILAC,6XL,1,,,,,,,,,,,,,,,,,,,,,,
850,E2027,,WINE,4,1,,,,,,,,,,,,,,,,,,,,,,
850,B8667,,YELLOW,M,1,,,,,,,,,,,,,,,,,,,,,,
851,E2589,,BLACK,20,1,,,,,,,,,,,,,,,,,,,,,,
851,E2287,,CORAL,18,1,,,,,,,,,,,,,,,,,,,,,,
851,E2449,,GREEN,10,1,,,,,,,,,,,,,,,,,,,,,,
851,E2496,,SKY BLUE,8,1,,,,,,,,,,,,,,,,,,,,,,
852,B2165,,FUCHSIA,2,1,,,,,,,,,,,,,,,,,,,,,,
852,E2771,,IVORY/NUDE,22,1,,,,,,,,,,,,,,,,,,,,,,
852,AA9270,,WHITE,6,1,,,,,,,,,,,,,,,,,,,,,,
852,AA9301,,WHITE/IVORY,6,1,,,,,,,,,,,,,,,,,,,,,,
852,E2042,,WINE,16,1,,,,,,,,,,,,,,,,,,,,,,
853,E2460,,BLACK,18,1,,,,,,,,,,,,,,,,,,,,,,
853,B8486,,BLACK/FUCHSIA,XL,2,,,,,,,,,,,,,,,,,,,,,,
853,B8486,,BLACK/FUCHSIA,M,1,,,,,,,,,,,,,,,,,,,,,,
853,B8486,,BLACK/FUCHSIA,L,1,,,,,,,,,,,,,,,,,,,,,,
853,E2366,,BLACK/GOLD,4,1,,,,,,,,,,,,,,,,,,,,,,
853,B8486,,BLACK/LILAC,2XL,2,,,,,,,,,,,,,,,,,,,,,,
853,B8486,,BLACK/LILAC,L,1,,,,,,,,,,,,,,,,,,,,,,
853,B8486,,BLACK/LILAC,XL,1,,,,,,,,,,,,,,,,,,,,,,
853,B8486,,BLACK/LILAC,M,1,,,,,,,,,,,,,,,,,,,,,,
853,E1531,,CORAL,16,1,,,,,,,,,,,,,,,,,,,,,,
853,E1940,,GUNMETAL,8,1,,,,,,,,,,,,,,,,,,,,,,
853,B8661,,ORANGE,M,1,,,,,,,,,,,,,,,,,,,,,,
853,E2755,,PEACH,18,1,,,,,,,,,,,,,,,,,,,,,,
853,E2781,,RED,20,2,,,,,,,,,,,,,,,,,,,,,,
853,E1799,,TEAL,16,1,,,,,,,,,,,,,,,,,,,,,,
854,B8486,,BLACK/LILAC,2XL,1,,,,,,,,,,,,,,,,,,,,,,
854,E2498,,BLUE,4,1,,,,,,,,,,,,,,,,,,,,,,
854,E2500,,BLUSH,0,1,,,,,,,,,,,,,,,,,,,,,,
854,E2493,,PEACH,4,1,,,,,,,,,,,,,,,,,,,,,,
854,E1371,,SAGE,M,1,,,,,,,,,,,,,,,,,,,,,,
855,E2136,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
855,E2328,,BLACK,20,0,,,,,,,,,,,,,,,,,,,,,,
855,E2366,,BLACK/GOLD,2,1,,,,,,,,,,,,,,,,,,,,,,
855,E2043,,CORAL,4,1,,,,,,,,,,,,,,,,,,,,,,
855,E252,,GREEN,18,1,,,,,,,,,,,,,,,,,,,,,,
855,E252,,GREEN,14,1,,,,,,,,,,,,,,,,,,,,,,
855,E2100,,MIDNIGHT,0,2,,,,,,,,,,,,,,,,,,,,,,
855,E1716,,PURPLE,4,1,,,,,,,,,,,,,,,,,,,,,,
855,E1761,,RED,4,1,,,,,,,,,,,,,,,,,,,,,,
855,E2196,,RED,4,1,,,,,,,,,,,,,,,,,,,,,,
855,E2327,,RED/BLACK,18,1,,,,,,,,,,,,,,,,,,,,,,
855,E2769,,ROYAL,16,1,,,,,,,,,,,,,,,,,,,,,,
855,E1753,,TURQUOISE,24,1,,,,,,,,,,,,,,,,,,,,,,
855,E1119,,VICTORIA LILAC,M,1,,,,,,,,,,,,,,,,,,,,,,
856,E2126,,BLACK,10,1,,,,,,,,,,,,,,,,,,,,,,
856,E2366,,BLACK/GOLD,10,1,,,,,,,,,,,,,,,,,,,,,,
856,E2570,,BURGUNDY,14,1,,,,,,,,,,,,,,,,,,,,,,
856,E1340,,CORAL,4,1,,,,,,,,,,,,,,,,,,,,,,
856,E2296,,GREEN/PURPLE,4,1,,,,,,,,,,,,,,,,,,,,,,
856,E2060,,MIDNIGHT,4,1,,,,,,,,,,,,,,,,,,,,,,
856,E1939,,TEAL,14,1,,,,,,,,,,,,,,,,,,,,,,
857,E1637,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
857,E2031,,BLACK,14,1,,,,,,,,,,,,,,,,,,,,,,
857,E2241,,BLACK,8,1,,,,,,,,,,,,,,,,,,,,,,
857,E1637,,BLACK/NUDE,12,1,,,,,,,,,,,,,,,,,,,,,,
857,E2073,,BLUE,4,1,,,,,,,,,,,,,,,,,,,,,,
857,E2514,,EMERALD,6,1,,,,,,,,,,,,,,,,,,,,,,
857,E2514,,EMERALD,8,1,,,,,,,,,,,,,,,,,,,,,,
857,E1931,,NAVY,12,1,,,,,,,,,,,,,,,,,,,,,,
857,E1892,,NAVY/NUDE,0,1,,,,,,,,,,,,,,,,,,,,,,
857,E2770,,RED,16,1,,,,,,,,,,,,,,,,,,,,,,
857,AA9309,,WHITE,14,1,,,,,,,,,,,,,,,,,,,,,,
857,E2767,,WINE,18,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
