Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Box (product.metafields.custom.box),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Display technology (product.metafields.shopify.display-technology),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Test format (product.metafields.shopify.test-format),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
e1264,,,,,,,,,BLACK,,,34.0,,,,,E1264_BLACK_34,0.0,shopify,1,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_4_94761408-7089-4f2d-8d5d-3fd0318d4a7e.png?v=1727881187,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,BLACK,,,38.0,,,,,E1264_BLACK_38,0.0,shopify,1,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_3_c52561f2-2558-4ae8-b562-946ed0053f9a.png?v=1727881187,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,BLACK,,,40.0,,,,,E1264_BLACK_40,0.0,shopify,1,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_1_c78c94e3-697e-4236-bcb6-aea614bb61d4.png?v=1727881187,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CLARET,,,2.0,,,,,E1264_CLARET_2,0.0,shopify,2,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_2_bf407b84-5344-46a7-8960-4a7269e63413.png?v=1727881187,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CLARET,,,4.0,,,,,E1264_CLARET_4,0.0,shopify,1,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_3_4be591c5-36ca-48b0-a385-bec372371826.png?v=1727881187,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CLARET,,,8.0,,,,,E1264_CLARET_8,0.0,shopify,2,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_4_18841d58-dafa-4f94-ad71-f2c05a0c83c0.png?v=1727881187,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CLARET,,,12.0,,,,,E1264_CLARET_12,0.0,shopify,3,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_3_ed6100a4-61c6-4080-a945-e80385c30ae4.png?v=1727881187,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CLARET,,,14.0,,,,,E1264_CLARET_14,0.0,shopify,1,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_5_965a310a-a33d-4f51-a1b8-f086fff52b43.png?v=1727881187,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CLARET,,,16.0,,,,,E1264_CLARET_16,0.0,shopify,2,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_1_1ce188f6-9b34-4269-99c4-1f3b5de66f69.png?v=1727881187,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CLARET,,,18.0,,,,,E1264_CLARET_18,0.0,shopify,2,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_3_a0a6906a-0bf3-49b4-82c0-16db5529a01e.png?v=1727881187,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CLARET,,,30.0,,,,,E1264_CLARET_30,0.0,shopify,1,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_1_eb26e29b-55bd-4534-bc7c-3204c1e6ee9c.png?v=1727881187,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CLARET,,,32.0,,,,,E1264_CLARET_32,0.0,shopify,2,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_1_5df4b3d9-7ce4-4421-b873-17ed97b4982f.png?v=1727881187,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CLARET,,,36.0,,,,,E1264_CLARET_36,0.0,shopify,2,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_2_adb3fccb-3424-4d73-92ce-1c5e5ce13a3f.png?v=1727881187,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CLARET,,,38.0,,,,,E1264_CLARET_38,0.0,shopify,3,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_2_647daff6-c5ca-408e-b92d-9be66133f0e4.png?v=1727881187,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CLARET,,,40.0,,,,,E1264_CLARET_40,0.0,shopify,3,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_2_6d4bf76e-0644-48a2-9b54-febcff47139b.png?v=1727881187,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,4.0,,,,,E1264_CORAL_4,0.0,shopify,4,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_6_d0b26803-1742-48a3-88ac-c2cb2d93bf46.jpg?v=1727881187,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,8.0,,,,,E1264_CORAL_8,0.0,shopify,6,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_4_02027b92-168d-4c26-91aa-803d0467bcef.jpg?v=1727881187,22,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,10.0,,,,,E1264_CORAL_10,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,12.0,,,,,E1264_CORAL_12,0.0,shopify,3,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,14.0,,,,,E1264_CORAL_14,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,16.0,,,,,E1264_CORAL_16,0.0,shopify,2,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,18.0,,,,,E1264_CORAL_18,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,20.0,,,,,E1264_CORAL_20,0.0,shopify,7,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,24.0,,,,,E1264_CORAL_24,0.0,shopify,6,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,26.0,,,,,E1264_CORAL_26,0.0,shopify,2,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,30.0,,,,,E1264_CORAL_30,0.0,shopify,3,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,32.0,,,,,E1264_CORAL_32,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,34.0,,,,,E1264_CORAL_34,0.0,shopify,3,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,38.0,,,,,E1264_CORAL_38,0.0,shopify,4,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,CORAL,,,40.0,,,,,E1264_CORAL_40,0.0,shopify,4,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,LILAC,,,12.0,,,,,E1264_LILAC_12,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,LILAC,,,18.0,,,,,E1264_LILAC_18,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,LILAC,,,20.0,,,,,E1264_LILAC_20,0.0,shopify,2,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,LILAC,,,24.0,,,,,E1264_LILAC_24,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,LILAC,,,28.0,,,,,E1264_LILAC_28,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,NAVY,,,8.0,,,,,E1264_NAVY_8,0.0,shopify,3,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,NAVY,,,12.0,,,,,E1264_NAVY_12,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,NAVY,,,14.0,,,,,E1264_NAVY_14,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,ORANGE,,,8.0,,,,,E1264_ORANGE_8,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,SAGE,,,4.0,,,,,E1264_SAGE_4,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,SILVER,,,16.0,,,,,E1264_SILVER_16,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,TEAL,,,4.0,,,,,E1264_TEAL_4,0.0,shopify,4,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,TEAL,,,8.0,,,,,E1264_TEAL_8,0.0,shopify,3,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,TEAL,,,20.0,,,,,E1264_TEAL_20,0.0,shopify,4,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,TEAL,,,24.0,,,,,E1264_TEAL_24,0.0,shopify,5,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,TEAL,,,26.0,,,,,E1264_TEAL_26,0.0,shopify,5,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,TEAL,,,28.0,,,,,E1264_TEAL_28,0.0,shopify,6,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,TEAL,,,30.0,,,,,E1264_TEAL_30,0.0,shopify,9,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,TEAL,,,32.0,,,,,E1264_TEAL_32,0.0,shopify,6,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,TEAL,,,34.0,,,,,E1264_TEAL_34,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,TEAL,,,36.0,,,,,E1264_TEAL_36,0.0,shopify,4,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,TEAL,,,40.0,,,,,E1264_TEAL_40,0.0,shopify,4,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1264,,,,,,,,,VICTORIA LILAC,,,34.0,,,,,E1264_VICTORIA LILAC_34,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,MILANO FORMALS Elegant Evening E1260,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Elegant Evening,"CLARET, CLARET Elegant Evening",true,Color,CLARET,,Size,30.0,,,,,E1260_CLARET_30,0.0,shopify,1,deny,manual,497.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1260_Truffle_1_b80b1ddf-42d7-4b3e-8587-3a68285eb953.png?v=1727881155,1,MILANO FORMALS e1260 TRUFFLE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1260,,,,,,,,,JADE,,,8.0,,,,,E1260_JADE_8,0.0,shopify,22,deny,manual,497.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1260_Claret_1_fb8a8219-fa1f-4e28-bed6-3c291e0412e8.png?v=1727881155,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,JADE,,,10.0,,,,,E1260_JADE_10,0.0,shopify,13,deny,manual,497.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1260_Claret_2_969fc122-1636-4f6a-86ab-7ed44ba94188.png?v=1727881155,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,PINK,,,10.0,,,,,E1260_PINK_10,0.0,shopify,3,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,PINK,,,14.0,,,,,E1260_PINK_14,0.0,shopify,1,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,PURPLE,,,24.0,,,,,E1260_PURPLE_24,0.0,shopify,1,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,SKY BLUE,,,4.0,,,,,E1260_SKY BLUE_4,0.0,shopify,8,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,SKY BLUE,,,6.0,,,,,E1260_SKY BLUE_6,0.0,shopify,2,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,SKY BLUE,,,8.0,,,,,E1260_SKY BLUE_8,0.0,shopify,12,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,SKY BLUE,,,10.0,,,,,E1260_SKY BLUE_10,0.0,shopify,1,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,SKY BLUE,,,26.0,,,,,E1260_SKY BLUE_26,0.0,shopify,1,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,SKY BLUE,,,30.0,,,,,E1260_SKY BLUE_30,0.0,shopify,3,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,SKY BLUE,,,38.0,,,,,E1260_SKY BLUE_38,0.0,shopify,2,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,TRUFFLE,,,4.0,,,,,E1260_TRUFFLE_4,0.0,shopify,6,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,TRUFFLE,,,6.0,,,,,E1260_TRUFFLE_6,0.0,shopify,6,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,TRUFFLE,,,8.0,,,,,E1260_TRUFFLE_8,0.0,shopify,18,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,TRUFFLE,,,10.0,,,,,E1260_TRUFFLE_10,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,TRUFFLE,,,12.0,,,,,E1260_TRUFFLE_12,0.0,shopify,7,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,TRUFFLE,,,16.0,,,,,E1260_TRUFFLE_16,0.0,shopify,4,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,TRUFFLE,,,18.0,,,,,E1260_TRUFFLE_18,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1260,,,,,,,,,TRUFFLE,,,20.0,,,,,E1260_TRUFFLE_20,0.0,shopify,2,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1259,MILANO FORMALS Ball Gown/Quinceanera E1259,"<p>This is a Ball Gown/Quinceanera  dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Ball Gown/Quinceanera,"GOLD, GOLD Ball Gown/Quinceanera",true,Color,GOLD,,Size,22.0,,,,,E1259_GOLD_22,0.0,shopify,2,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1259_Skyblue_2_e122890c-6701-45b9-ba56-e2b640bdafc5.png?v=1727881150,1,MILANO FORMALS e1259 WHITE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1259,,,,,,,,,PINK,,,22.0,,,,,E1259_PINK_22,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1259_Skyblue_3_cf07b2c5-3acd-4ff8-8564-b509ce42edbd.png?v=1727881150,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1259,,,,,,,,,SKY BLUE,,,0.0,,,,,E1259_SKY BLUE_0,0.0,shopify,2,deny,manual,497.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1259_Skyblue_1_83d0dad0-f372-4e03-b14b-974925ee7321.png?v=1727881150,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1259,,,,,,,,,SKY BLUE,,,2.0,,,,,E1259_SKY BLUE_2,0.0,shopify,3,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1259,,,,,,,,,SKY BLUE,,,4.0,,,,,E1259_SKY BLUE_4,0.0,shopify,2,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1259,,,,,,,,,SKY BLUE,,,6.0,,,,,E1259_SKY BLUE_6,0.0,shopify,2,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1259,,,,,,,,,SKY BLUE,,,8.0,,,,,E1259_SKY BLUE_8,0.0,shopify,2,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1259,,,,,,,,,SKY BLUE,,,10.0,,,,,E1259_SKY BLUE_10,0.0,shopify,3,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1259,,,,,,,,,SKY BLUE,,,12.0,,,,,E1259_SKY BLUE_12,0.0,shopify,1,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1259,,,,,,,,,WHITE,,,4.0,,,,,E1259_WHITE_4,0.0,shopify,1,deny,manual,497.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1168,MILANO FORMALS Bridesmaid E1168,"<p>This is a Bridesmaid dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Bridesmaid,"BURGUNDY, BURGUNDY Bridesmaid",true,Color,BURGUNDY,,Size,6.0,,,,,E1168_BURGUNDY_6,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1168_Navy_1_46f7f5d4-0f22-4191-80e5-d8f54b350d4e.png?v=1727881144,1,MILANO FORMALS e1168 VICTORIA LILAC,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1168,,,,,,,,,BURGUNDY,,,8.0,,,,,E1168_BURGUNDY_8,0.0,shopify,5,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1168_Navy_2_cdf4e386-caba-426d-8b41-aff297e17607.png?v=1727881144,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1168,,,,,,,,,BURGUNDY,,,10.0,,,,,E1168_BURGUNDY_10,0.0,shopify,3,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1168,,,,,,,,,LILAC,,,6.0,,,,,E1168_LILAC_6,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1168,,,,,,,,,LILAC,,,20.0,,,,,E1168_LILAC_20,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1168,,,,,,,,,LILAC,,,26.0,,,,,E1168_LILAC_26,0.0,shopify,3,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1168,,,,,,,,,LILAC,,,30.0,,,,,E1168_LILAC_30,0.0,shopify,3,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1168,,,,,,,,,NAVY,,,16.0,,,,,E1168_NAVY_16,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1168,,,,,,,,,RED,,,12.0,,,,,E1168_RED_12,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1168,,,,,,,,,SAGE,,,4.0,,,,,E1168_SAGE_4,0.0,shopify,12,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1168,,,,,,,,,SAGE,,,6.0,,,,,E1168_SAGE_6,0.0,shopify,7,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
