Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Product Category,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,metafield.custom.clothing_features,metafield.custom.dress_occasion,metafield.custom.dress_style,metafield.custom.skirt_dress_length_type
aa9329,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9329_White-Ivory_2.png?v=1727407856,2,,,,,
aa9329,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9329_White-Ivory_1.png?v=1727407854,3,,,,,
aa9329,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9329_White-Ivory_4.png?v=1727407845,4,,,,,
aa9330,ANDY ANAND COUTURE Wedding AA9330,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"IVORY,IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,4.0,AA9330_IVORY_4,,shopify,1.0,deny,manual,873.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_3.png?v=1727407863,1,ANDY ANAND COUTURE aa9330 IVORY,"IVORY, IVORY Wedding",Wedding,AA9330,Wedding
aa9330,ANDY ANAND COUTURE Wedding AA9330,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,22.0,AA9330_WHITE_22,,shopify,1.0,deny,manual,873.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_3.png?v=1727407863,1,ANDY ANAND COUTURE aa9330 WHITE,"WHITE, WHITE Wedding",Wedding,AA9330,Wedding
aa9330,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_4.png?v=1727407860,2,,,,,
aa9330,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_2.png?v=1727407857,3,,,,,
aa9330,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9330_White-Ivory_1.png?v=1727407852,4,,,,,
aa9331,ANDY ANAND COUTURE Wedding AA9331,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"IVORY,IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,4.0,AA9331_IVORY_4,,shopify,3.0,deny,manual,623.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9331_White-Ivory_4.png?v=1727407862,1,ANDY ANAND COUTURE aa9331 IVORY,"IVORY, IVORY Wedding",Wedding,AA9331,Wedding
aa9331,ANDY ANAND COUTURE Wedding AA9331,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"IVORY,IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,12.0,AA9331_IVORY_12,,shopify,1.0,deny,manual,623.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9331_White-Ivory_4.png?v=1727407862,1,ANDY ANAND COUTURE aa9331 IVORY,"IVORY, IVORY Wedding",Wedding,AA9331,Wedding
aa9331,ANDY ANAND COUTURE Wedding AA9331,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,4.0,AA9331_WHITE_4,,shopify,3.0,deny,manual,623.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9331_White-Ivory_4.png?v=1727407862,1,ANDY ANAND COUTURE aa9331 WHITE,"WHITE, WHITE Wedding",Wedding,AA9331,Wedding
aa9331,ANDY ANAND COUTURE Wedding AA9331,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,6.0,AA9331_WHITE_6,,shopify,1.0,deny,manual,623.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9331_White-Ivory_4.png?v=1727407862,1,ANDY ANAND COUTURE aa9331 WHITE,"WHITE, WHITE Wedding",Wedding,AA9331,Wedding
aa9331,ANDY ANAND COUTURE Wedding AA9331,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,8.0,AA9331_WHITE_8,,shopify,2.0,deny,manual,623.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9331_White-Ivory_4.png?v=1727407862,1,ANDY ANAND COUTURE aa9331 WHITE,"WHITE, WHITE Wedding",Wedding,AA9331,Wedding
aa9331,ANDY ANAND COUTURE Wedding AA9331,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,10.0,AA9331_WHITE_10,,shopify,1.0,deny,manual,623.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9331_White-Ivory_4.png?v=1727407862,1,ANDY ANAND COUTURE aa9331 WHITE,"WHITE, WHITE Wedding",Wedding,AA9331,Wedding
aa9331,ANDY ANAND COUTURE Wedding AA9331,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,18.0,AA9331_WHITE_18,,shopify,1.0,deny,manual,623.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9331_White-Ivory_4.png?v=1727407862,1,ANDY ANAND COUTURE aa9331 WHITE,"WHITE, WHITE Wedding",Wedding,AA9331,Wedding
aa9331,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9331_White-Ivory_1.png?v=1727407861,2,,,,,
aa9331,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9331_White-Ivory_2.png?v=1727407860,3,,,,,
aa9331,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9331_White-Ivory_3.png?v=1727407857,4,,,,,
aa9332,ANDY ANAND COUTURE Wedding AA9332,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"OFF WHITE,OFF WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,OFF WHITE,Size,6.0,AA9332_OFF WHITE_6,,shopify,1.0,deny,manual,810.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9332_White-Ivory_3.png?v=1727407863,1,ANDY ANAND COUTURE aa9332 OFF WHITE,"OFF WHITE, OFF WHITE Wedding",Wedding,AA9332,Wedding
aa9332,ANDY ANAND COUTURE Wedding AA9332,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,6.0,AA9332_WHITE_6,,shopify,1.0,deny,manual,810.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9332_White-Ivory_3.png?v=1727407863,1,ANDY ANAND COUTURE aa9332 WHITE,"WHITE, WHITE Wedding",Wedding,AA9332,Wedding
aa9332,ANDY ANAND COUTURE Wedding AA9332,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,8.0,AA9332_WHITE_8,,shopify,1.0,deny,manual,810.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9332_White-Ivory_3.png?v=1727407863,1,ANDY ANAND COUTURE aa9332 WHITE,"WHITE, WHITE Wedding",Wedding,AA9332,Wedding
aa9332,ANDY ANAND COUTURE Wedding AA9332,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,10.0,AA9332_WHITE_10,,shopify,1.0,deny,manual,810.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9332_White-Ivory_3.png?v=1727407863,1,ANDY ANAND COUTURE aa9332 WHITE,"WHITE, WHITE Wedding",Wedding,AA9332,Wedding
aa9332,ANDY ANAND COUTURE Wedding AA9332,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,12.0,AA9332_WHITE_12,,shopify,1.0,deny,manual,810.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9332_White-Ivory_3.png?v=1727407863,1,ANDY ANAND COUTURE aa9332 WHITE,"WHITE, WHITE Wedding",Wedding,AA9332,Wedding
aa9332,ANDY ANAND COUTURE Wedding AA9332,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,18.0,AA9332_WHITE_18,,shopify,1.0,deny,manual,810.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9332_White-Ivory_3.png?v=1727407863,1,ANDY ANAND COUTURE aa9332 WHITE,"WHITE, WHITE Wedding",Wedding,AA9332,Wedding
aa9332,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9332_White-Ivory_2.png?v=1727407862,2,,,,,
aa9332,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9332_White-Ivory_1.png?v=1727407861,3,,,,,
aa9332,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9332_White-Ivory_4.png?v=1727407855,4,,,,,
aa9335,ANDY ANAND COUTURE Wedding AA9335,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,4.0,AA9335_WHITE_4,,shopify,1.0,deny,manual,623.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9335_White-Ivory_1.png?v=1727407829,1,ANDY ANAND COUTURE aa9335 WHITE,"WHITE, WHITE Wedding",Wedding,AA9335,Wedding
aa9335,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9335_White-Ivory_2.png?v=1727407827,2,,,,,
aa9336,ANDY ANAND COUTURE Wedding AA9336,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,4.0,AA9336_WHITE_4,,shopify,1.0,deny,manual,323.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9336_White-Ivory_3.png?v=1727407866,1,ANDY ANAND COUTURE aa9336 WHITE,"WHITE, WHITE Wedding",Wedding,AA9336,Wedding
