BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,SIZE_US
603,B8608,MILANO FORMALS,PINK,2XL,2,,3735,,,,,,,18
603,B8608,MILANO FORMALS,PINK,L,2,,3735,,,,,,,12
603,B8608,MILANO FORMALS,PINK,S,3,,3735,,,,,,,8
603,B8608,MILANO FORMALS,PINK,XL,1,,3735,,,,,,,14
603,B8608,MILANO FORMALS,LILAC,2XL,3,,3735,,,,,,,18
603,B8608,MILANO FORMALS,LILAC,3XL,5,,3735,,,,,,,22
603,B8608,MILANO FORMALS,LILAC,L,6,,3735,,,,,,,12
603,B8608,MILANO FORMALS,LILAC,M,8,,3735,,,,,,,10
603,B8608,MILANO FORMALS,LILAC,S,7,,3735,,,,,,,8
603,B8608,MILANO FORMALS,LILAC,XL,5,,3735,,,,,,,14
793,B8608,MILANO FORMALS,SKY BLUE,2XL,2,,3240,,,,,,,18
793,B8608,MILANO FORMALS,SKY BLUE,3XL,1,,3240,,,,,,,22
793,B8608,MILANO FORMALS,SKY BLUE,M,1,,3240,,,,,,,10
793,B8608,MILANO FORMALS,SKY BLUE,XL,1,,3240,,,,,,,14
850,B8608,MILANO FORMALS,PINK,L,1,,3240,,,,,,,12
850,B8608,MILANO FORMALS,LILAC,M,1,,3240,,,,,,,10
484,B8621,MILANO FORMALS,BLACK/SKYBLUE,2XL,2,,3240,,,,,,,18
621,B8621,MILANO FORMALS,BLACK/LILAC,3XL,1,,3733,,,,,,,22
621,B8622,MILANO FORMALS,LILAC,3XL,4,,3733,,,,,,,22
803,B8654,MILANO FORMALS,FUCHSIA,2XL,1,,3240,,,,,,,18
704,B8660,MILANO FORMALS,MELON,2XL,3,,3733,,,,,,,18
704,B8660,MILANO FORMALS,MELON,3XL,5,,3733,,,,,,,22
704,B8660,MILANO FORMALS,MELON,XL,2,,3733,,,,,,,14
416,B8661,MILANO FORMALS,ORANGE,L,7,,3033,,,,,,,12
416,B8661,MILANO FORMALS,ORANGE,M,4,,3033,,,,,,,10
416,B8661,MILANO FORMALS,ORANGE,S,5,,3033,,,,,,,8
416,B8661,MILANO FORMALS,ORANGE,XL,7,,3033,,,,,,,14
853,B8661,MILANO FORMALS,ORANGE,M,1,,3240,,,,,,,10
419,B8667,MILANO FORMALS,YELLOW,XL,1,,3033,,,,,,,14
544,B8667,MILANO FORMALS,YELLOW,XL,1,,3735,,,,,,,14
664,B8667,MILANO FORMALS,YELLOW,L,2,,3733,,,,,,,12
664,B8667,MILANO FORMALS,YELLOW,M,1,,3733,,,,,,,10
669,B8667,MILANO FORMALS,YELLOW,2XL,2,,3733,,,,,,,18
669,B8667,MILANO FORMALS,YELLOW,3XL,2,,3733,,,,,,,22
722,B8667,MILANO FORMALS,YELLOW,2XL,1,,3733,,,,,,,18
722,B8667,MILANO FORMALS,YELLOW,3XL,1,,3733,,,,,,,22
722,B8667,MILANO FORMALS,YELLOW,XL,5,,3733,,,,,,,14
850,B8667,MILANO FORMALS,YELLOW,M,1,,3240,,,,,,,10
850,B8680,MILANO FORMALS,MELON,2XL,1,,3240,,,,,,,18
837,B8691,MILANO FORMALS,MELON,2XL,6,,3240,,,,,,,18
837,B8691,MILANO FORMALS,MELON,3XL,10,,3240,,,,,,,22
837,B8691,MILANO FORMALS,MELON,L,6,,3240,,,,,,,12
837,B8691,MILANO FORMALS,MELON,XL,9,,3240,,,,,,,14
148,B8716,MILANO FORMALS,FUCHSIA,4XL,1,,3033,,,,,,,26
148,B8716,MILANO FORMALS,FUCHSIA,6XL,4,,3033,,,,,,,34
177,B8716,MILANO FORMALS,FUCHSIA,22,1,,3033,,,,,,,22
844,B8716,MILANO FORMALS,FUCHSIA,6XL,1,,3240,,,,,,,34
850,B8716,MILANO FORMALS,FUCHSIA,4XL,1,,3240,,,,,,,26
56,B8749,ANDY ANAND,GREEN,2XL,7,,3033,,,,,,,18
56,B8749,ANDY ANAND,GREEN,L,5,,3033,,,,,,,12
56,B8749,ANDY ANAND,GREEN,M,2,,3033,,,,,,,10
56,B8749,ANDY ANAND,GREEN,S,21,,3033,,,,,,,8
56,B8749,ANDY ANAND,GREEN,XL,12,,3033,,,,,,,14
362,B8749,MILANO FORMALS,GREEN,L,2,,3032,,,,,,,12
362,B8749,MILANO FORMALS,GREEN,M,2,,3032,,,,,,,10
362,B8749,MILANO FORMALS,GREEN,S,1,,3032,,,,,,,8
658,B8751,MILANO FORMALS,BROWN,3XL,1,,3733,,,,,,,22
17,B8808,MILANO FORMALS,IVORY/NAVY,L,2,,3033,,,,,,,12
17,B8808,MILANO FORMALS,IVORY/NAVY,M,3,,3033,,,,,,,10
17,B8808,MILANO FORMALS,IVORY/NAVY,S,4,,3033,,,,,,,8
17,B8808,MILANO FORMALS,IVORY/NAVY,XL,1,,3033,,,,,,,14
21,B8808,MILANO FORMALS,IVORY/NAVY,L,2,,3033,,,,,,,12
21,B8808,MILANO FORMALS,IVORY/NAVY,S,3,,3033,,,,,,,8
21,B8808,MILANO FORMALS,IVORY/NAVY,XL,2,,3033,,,,,,,14
29,B8808,MILANO FORMALS,IVORY/NAVY,S,1,,3033,,,,,,,8
43,B8808,MILANO FORMALS,IVORY/NAVY,S,1,,3033,,,,,,,8
51,B8808,MILANO FORMALS,IVORY/BLACK,S,1,,3033,,,,,,,8
51,B8808,MILANO FORMALS,IVORY,S,14,,3033,,,,,,,8
104,B8808,MILANO FORMALS,WHITE,4,1,,3033,,,,,,,4
104,B8808,MILANO FORMALS,IVORY,S,1,,3033,,,,,,,8
111,B8808,MILANO FORMALS,IVORY,S,2,,3033,,,,,,,8
173,B8808,MILANO FORMALS,IVORY,S,1,,3033,,,,,,,8
226,B8808,MILANO FORMALS,IVORY,S,1,,3033,,,,,,,8
233,B8808,MILANO FORMALS,IVORY,S,3,,3032,,,,,,,8
268,B8808,MILANO FORMALS,NAVY/IVORY,M,2,,3032,,,,,,,10
268,B8808,MILANO FORMALS,NAVY/IVORY,S,4,,3032,,,,,,,8
268,B8808,MILANO FORMALS,IVORY,S,1,,3032,,,,,,,8
272,B8808,MILANO FORMALS,IVORY,S,1,,3032,,,,,,,8
294,B8808,MILANO FORMALS,IVORY/NAVY,L,2,,3032,,,,,,,12
294,B8808,MILANO FORMALS,IVORY/NAVY,S,1,,3032,,,,,,,8
301,B8808,MILANO FORMALS,IVORY/NAVY,XL,1,,3032,,,,,,,14
328,B8808,MILANO FORMALS,NAVY/IVORY,L,1,,3032,,,,,,,12
328,B8808,MILANO FORMALS,NAVY/IVORY,M,1,,3032,,,,,,,10
328,B8808,MILANO FORMALS,NAVY/IVORY,S,5,,3032,,,,,,,8
556,B8808,MILANO FORMALS,IVORY,S,1,,3735,,,,,,,8
672,B8859,MILANO FORMALS,BLACK,S,1,,3733,,,,,,,8
80,B8865,MILANO FORMALS,WHITE,40,2,,3033,,,,,,,40
137,B8865,MILANO FORMALS,WHITE,2,1,,3033,,,,,,,2
148,B8865,MILANO FORMALS,SANGRIA,7XL,1,,3033,,,,,,,38
148,B8865,MILANO FORMALS,SANGRIA,S,1,,3033,,,,,,,8
148,B8865,MILANO FORMALS,PURPLE,8XL,1,,3033,,,,,,,42
164,B8865,MILANO FORMALS,BROWN,10,1,,3033,,,,,,,10
243,B8865,MILANO FORMALS,CLARET,16,1,,3032,,,,,,,16
267,B8865,MILANO FORMALS,SANGRIA,2,1,,3032,,,,,,,2
294,B8865,MILANO FORMALS,PURPLE,4,1,,3032,,,,,,,4
326,B8865,MILANO FORMALS,POOL,22,1,,3032,,179,,,,,22
420,B8865,MILANO FORMALS,WHITE,12,4,,3033,,,,,,,12
420,B8865,MILANO FORMALS,WHITE,24,2,,3033,,,,,,,24
420,B8865,MILANO FORMALS,WHITE,28,2,,3033,,,,,,,28
420,B8865,MILANO FORMALS,WHITE,32,3,,3033,,,,,,,32
420,B8865,MILANO FORMALS,WHITE,36,1,,3033,,,,,,,36
420,B8865,MILANO FORMALS,IVORY,8XL,1,,3033,,,,,,,42
420,B8865,MILANO FORMALS,IVORY,M,1,,3033,,,,,,,10
431,B8865,MILANO FORMALS,SKY BLUE,7XL,3,,3033,,,,,,,38
431,B8865,MILANO FORMALS,SKY BLUE,8XL,4,,3033,,,,,,,42
442,B8865,MILANO FORMALS,PURPLE,20,1,,3033,,,,,,,20
442,B8865,MILANO FORMALS,PURPLE,34,3,,3033,,,,,,,34
442,B8865,MILANO FORMALS,PURPLE,6XL,2,,3033,,,,,,,34
442,B8865,MILANO FORMALS,PURPLE,M,1,,3033,,,,,,,10
442,B8865,MILANO FORMALS,PURPLE,S,12,,3033,,,,,,,8
446,B8865,MILANO FORMALS,PURPLE,S,2,,3033,,,,,,,8
449,B8865,MILANO FORMALS,PURPLE,8XL,4,,3033,,,,,,,42
450,B8865,MILANO FORMALS,SANGRIA,5XL,1,,3033,,,,,,,30
450,B8865,MILANO FORMALS,SANGRIA,6XL,5,,3033,,,,,,,34
450,B8865,MILANO FORMALS,SANGRIA,7XL,6,,3033,,,,,,,38
450,B8865,MILANO FORMALS,SANGRIA,8XL,6,,3033,,,,,,,42
452,B8865,MILANO FORMALS,PURPLE,30,1,,3033,,,,,,,30
454,B8865,MILANO FORMALS,,6,1,,3033,,,,,,,6
454,B8865,MILANO FORMALS,,10,6,,3033,,,,,,,10
454,B8865,MILANO FORMALS,,22,1,,3033,,,,,,,22
469,B8865,MILANO FORMALS,TRUFFLE,6,3,,3033,,,,,,,6
472,B8865,MILANO FORMALS,TRUFFLE,4,6,,3033,,,,,,,4
472,B8865,MILANO FORMALS,TRUFFLE,8,7,,3033,,,,,,,8
472,B8865,MILANO FORMALS,TRUFFLE,S,12,,3033,,,,,,,8
473,B8865,MILANO FORMALS,TRUFFLE,8,7,,3033,,,,,,,8
484,B8865,MILANO FORMALS,SANGRIA,6XL,1,,3240,,,,,,,34
484,B8865,MILANO FORMALS,SANGRIA,S,1,,3240,,,,,,,8
486,B8865,MILANO FORMALS,SKY BLUE,7XL,1,,3240,,,,,,,38
486,B8865,MILANO FORMALS,SILVER,S,1,,3240,,,,,,,8
565,B8865,MILANO FORMALS,CLARET,18,1,,3735,,,,,,,18
565,B8865,MILANO FORMALS,CLARET,22,1,,3735,,,,,,,22
565,B8865,MILANO FORMALS,CLARET,34,1,,3735,,,,,,,34
569,B8865,MILANO FORMALS,TRUFFLE,L,1,,3735,,,,,,,12
577,B8865,MILANO FORMALS,CLARET,4,1,,3735,,,,,,,4
592,B8865,MILANO FORMALS,CLARET,22,1,,3735,,,,,,,22
599,B8865,MILANO FORMALS,CLARET,4,3,,3735,,,,,,,4
599,B8865,MILANO FORMALS,CLARET,6,4,,3735,,,,,,,6
599,B8865,MILANO FORMALS,CLARET,8,1,,3735,,,,,,,8
599,B8865,MILANO FORMALS,CLARET,10,1,,3735,,,,,,,10
605,B8865,MILANO FORMALS,WHITE,4,1,,3735,,,,,,,4
605,B8865,MILANO FORMALS,WHITE,6,2,,3735,,,,,,,6
605,B8865,MILANO FORMALS,WHITE,8,3,,3735,,,,,,,8
605,B8865,MILANO FORMALS,WHITE,10,2,,3735,,,,,,,10
606,B8865,MILANO FORMALS,WHITE,12,3,,3735,,,,,,,12
606,B8865,MILANO FORMALS,WHITE,16,1,,3735,,,,,,,16
606,B8865,MILANO FORMALS,WHITE,34,2,,3735,,,,,,,34
618,B8865,MILANO FORMALS,WHITE,4,1,,3733,,,,,,,4
618,B8865,MILANO FORMALS,WHITE,8,1,,3733,,,,,,,8
618,B8865,MILANO FORMALS,WHITE,16,2,,3733,,,,,,,16
618,B8865,MILANO FORMALS,WHITE,20,1,,3733,,,,,,,20
618,B8865,MILANO FORMALS,WHITE,24,1,,3733,,,,,,,24
618,B8865,MILANO FORMALS,TRUFFLE,4,1,,3733,,,,,,,4
618,B8865,MILANO FORMALS,TRUFFLE,6,2,,3733,,,,,,,6
618,B8865,MILANO FORMALS,TRUFFLE,8,2,,3733,,,,,,,8
618,B8865,MILANO FORMALS,TRUFFLE,12,2,,3733,,,,,,,12
618,B8865,MILANO FORMALS,TRUFFLE,L,1,,3733,,,,,,,12
618,B8865,MILANO FORMALS,TRUFFLE,S,1,,3733,,,,,,,8
644,B8865,MILANO FORMALS,CLARET,34,3,,3733,,,,,,,34
644,B8865,MILANO FORMALS,CLARET,40,1,,3733,,,,,,,40
645,B8865,MILANO FORMALS,CLARET,7XL,7,,3733,,,,,,,38
656,B8865,MILANO FORMALS,TRUFFLE,10,2,,3733,,,,,,,10
656,B8865,MILANO FORMALS,TRUFFLE,14,1,,3733,,,,,,,14
656,B8865,MILANO FORMALS,TRUFFLE,20,1,,3733,,,,,,,20
656,B8865,MILANO FORMALS,TRUFFLE,22,1,,3733,,,,,,,22
656,B8865,MILANO FORMALS,TRUFFLE,24,3,,3733,,,,,,,24
656,B8865,MILANO FORMALS,TRUFFLE,30,1,,3733,,,,,,,30
656,B8865,MILANO FORMALS,TRUFFLE,34,2,,3733,,,,,,,34
657,B8865,MILANO FORMALS,TRUFFLE,26,2,,3733,,,,,,,26
657,B8865,MILANO FORMALS,TRUFFLE,28,1,,3733,,,,,,,28
661,B8865,MILANO FORMALS,CLARET,8,1,,3733,,,,,,,8
661,B8865,MILANO FORMALS,CLARET,10,1,,3733,,,,,,,10
661,B8865,MILANO FORMALS,CLARET,10,1,,3733,,,,,,,10
661,B8865,MILANO FORMALS,CLARET,12,1,,3733,,,,,,,12
661,B8865,MILANO FORMALS,CLARET,14,2,,3733,,,,,,,14
661,B8865,MILANO FORMALS,CLARET,26,1,,3733,,,,,,,26
661,B8865,MILANO FORMALS,CLARET,M,1,,3733,,,,,,,10
661,B8865,MILANO FORMALS,CLARET,S,1,,3733,,,,,,,8
663,B8865,MILANO FORMALS,CLARET,4,2,,3733,,,,,,,4
663,B8865,MILANO FORMALS,CLARET,6,2,,3733,,,,,,,6
663,B8865,MILANO FORMALS,CLARET,18,2,,3733,,,,,,,18
663,B8865,MILANO FORMALS,CLARET,22,2,,3733,,,,,,,22
663,B8865,MILANO FORMALS,CLARET,26,2,,3733,,,,,,,26
663,B8865,MILANO FORMALS,CLARET,40,1,,3733,,,,,,,40
663,B8865,MILANO FORMALS,CLARET,7XL,1,,3733,,,,,,,38
676,B8865,MILANO FORMALS,ROYAL,L,1,,3733,,,,,,,12
704,B8865,MILANO FORMALS,SAGE,7XL,3,,3733,,,,,,,38
704,B8865,MILANO FORMALS,SAGE,8XL,5,,3733,,,,,,,42
744,B8865,MILANO FORMALS,TRUFFLE,12,3,,3240,,,,,,,12
744,B8865,MILANO FORMALS,TRUFFLE,L,2,,3240,,,,,,,12
744,B8865,MILANO FORMALS,TRUFFLE,L,2,,3240,,,,,,,12
786,B8865,MILANO FORMALS,TRUFFLE,12,1,,3240,,,,,,,12
808,B8865,MILANO FORMALS,PURPLE,8XL,1,,3240,,,,,,,42
822,B8865,MILANO FORMALS,WHITE,4,1,,3240,,,,,,,4
822,B8865,MILANO FORMALS,WHITE,8,3,,3240,,,,,,,8
822,B8865,MILANO FORMALS,IVORY,S,5,,3240,,,,,,,8
823,B8865,MILANO FORMALS,IVORY,M,7,,3240,,,,,,,10
824,B8865,MILANO FORMALS,CLARET,10,1,,3240,,,,,,,10
833,B8865,MILANO FORMALS,WHITE,4,1,,3240,,,,,,,4
664,B8894,MILANO FORMALS,BROWN/CHAMPAGNE,M,1,,3733,,,,,,,10
824,B8894,MILANO FORMALS,CHAMPAGNE/NAVY,L,2,,3240,,,,,,,12
818,B8895,MILANO FORMALS,CORAL,8,3,,3240,,,,,,,8
818,B8895,MILANO FORMALS,CORAL,12,2,,3240,,,,,,,12
267,B8896,MILANO FORMALS,NAVY,S,1,,3032,,,,,,,8
484,B8896,MILANO FORMALS,LILAC/WHITE,S,1,,3240,,,,,,,8
486,B8896,MILANO FORMALS,SILVER,S,4,,3240,,,,,,,8
487,B8896,MILANO FORMALS,TRUFFLE,S,2,,3240,,,,,,,8
601,B8896,MILANO FORMALS,PURPLE/WHITE,4,2,,3735,,,,,,,4
731,B8896,MILANO FORMALS,TRUFFLE/WHITE,S,2,,3240,,,,,,,8
464,B8898,MILANO FORMALS,CORAL,8,1,,3033,,,,,,,8
484,B8921,MILANO FORMALS,LIGHT GREEN,2XL,3,,3240,,,,,,,18
484,B8921,MILANO FORMALS,LIGHT GREEN,3XL,3,,3240,,,,,,,22
484,B8921,MILANO FORMALS,LIGHT GREEN,S,2,,3240,,,,,,,8
486,B8921,MILANO FORMALS,VIOLET,M,1,,3240,,,,,,,10
486,B8921,MILANO FORMALS,VIOLET,S,8,,3240,,,,,,,8
487,B8921,MILANO FORMALS,TRUFFLE,S,2,,3240,,,,,,,8
487,B8940,MILANO FORMALS,TRUFFLE,S,2,,3240,,,,,,,8
637,B8967,MILANO FORMALS,GREEN,XL,2,,3733,,,,,,,14
605,B8968,MILANO FORMALS,GREEN,S,1,,3735,,,,,,,8
26,B8998,MILANO FORMALS,LIGHT GREEN,S,8,,3033,,,,,,,8
42,B8998,MILANO FORMALS,WHITE,2,1,,3033,,,,,,,2
58,B8998,MILANO FORMALS,SANGRIA,2,1,,3033,,,,,,,2
133,B8998,MILANO FORMALS,RED,4,4,,3033,,,,,,,4
133,B8998,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
133,B8998,MILANO FORMALS,RED,8,9,,3033,,,,,,,8
133,B8998,MILANO FORMALS,RED,10,5,,3033,,,,,,,10
133,B8998,MILANO FORMALS,RED,12,3,,3033,,,,,,,12
134,B8998,MILANO FORMALS,CLARET,4,9,,3033,,,,,,,4
134,B8998,MILANO FORMALS,CLARET,6,7,,3033,,,,,,,6
134,B8998,MILANO FORMALS,CLARET,8,2,,3033,,,,,,,8
134,B8998,MILANO FORMALS,CLARET,10,1,,3033,,,,,,,10
134,B8998,MILANO FORMALS,CLARET,M,3,,3033,,,,,,,10
134,B8998,MILANO FORMALS,CLARET,S,2,,3033,,,,,,,8
251,B8998,MILANO FORMALS,CORAL,4,1,,3032,,,,,,,4
291,B8998,MILANO FORMALS,RED,10,1,,3032,,,,,,,10
291,B8998,MILANO FORMALS,RED,20,1,,3032,,,,,,,20
291,B8998,MILANO FORMALS,APPLE RED,10,2,,3032,,,,,,,10
291,B8998,MILANO FORMALS,APPLE RED,24,1,,3032,,,,,,,24
461,B8998,MILANO FORMALS,CLARET,16,2,,3033,,,,,,,16
474,B8998,MILANO FORMALS,CORAL,4,3,,3033,,,,,,,4
474,B8998,MILANO FORMALS,CORAL,6,3,,3033,,,,,,,6
474,B8998,MILANO FORMALS,CORAL,10,2,,3033,,,,,,,10
474,B8998,MILANO FORMALS,CORAL,14,1,,3033,,,,,,,14
474,B8998,MILANO FORMALS,CORAL,16,6,,3033,,,,,,,16
480,B8998,MILANO FORMALS,CORAL,4,1,,3240,,,,,,,4
482,B8998,MILANO FORMALS,RED,12,4,,3240,,,,,,,12
496,B8998,MILANO FORMALS,CORAL,4,3,,3240,,,,,,,4
503,B8998,MILANO FORMALS,POOL,10,2,,3240,,,,,,,10
503,B8998,MILANO FORMALS,CORAL,10,1,,3240,,,,,,,10
508,B8998,MILANO FORMALS,CORAL,4,1,,3735,,,,,,,4
509,B8998,MILANO FORMALS,CORAL,8,1,,3735,,,,,,,8
517,B8998,MILANO FORMALS,CORAL,8,1,,3735,,,,,,,8
517,B8998,MILANO FORMALS,CORAL,12,2,,3735,,,,,,,12
538,B8998,MILANO FORMALS,CORAL,4,4,,3735,,,,,,,4
538,B8998,MILANO FORMALS,CORAL,S,1,,3735,,,,,,,8
565,B8998,MILANO FORMALS,CORAL,8,1,,3735,,,,,,,8
565,B8998,MILANO FORMALS,CORAL,12,2,,3735,,,,,,,12
565,B8998,MILANO FORMALS,CORAL,L,1,,3735,,,,,,,12
566,B8998,MILANO FORMALS,POOL,10,2,,3735,,,,,,,10
566,B8998,MILANO FORMALS,POOL,12,1,,3735,,,,,,,12
568,B8998,MILANO FORMALS,CORAL,8,1,,3735,,,,,,,8
586,B8998,MILANO FORMALS,WHITE,4,5,,3735,,,,,,,4
586,B8998,MILANO FORMALS,WHITE,8,10,,3735,,,,,,,8
620,B8998,MILANO FORMALS,SANGRIA,4,3,,3733,,,,,,,4
620,B8998,MILANO FORMALS,SANGRIA,6,2,,3733,,,,,,,6
620,B8998,MILANO FORMALS,SANGRIA,8,2,,3733,,,,,,,8
620,B8998,MILANO FORMALS,SANGRIA,12,3,,3733,,,,,,,12
620,B8998,MILANO FORMALS,SANGRIA,34,1,,3733,,,,,,,34
620,B8998,MILANO FORMALS,SANGRIA,2XL,3,,3733,,,,,,,18
620,B8998,MILANO FORMALS,SANGRIA,XL,1,,3733,,,,,,,14
620,B8998,MILANO FORMALS,ROYAL,12,1,,3733,,,,,,,12
620,B8998,MILANO FORMALS,CHAMPAGNE,18,1,,3733,,,,,,,18
645,B8998,MILANO FORMALS,WHITE,6,1,,3733,,,,,,,6
645,B8998,MILANO FORMALS,WHITE,8,3,,3733,,,,,,,8
645,B8998,MILANO FORMALS,WHITE,18,1,,3733,,,,,,,18
646,B8998,MILANO FORMALS,SANGRIA,38,1,,3733,,,,,,,38
646,B8998,MILANO FORMALS,RED,12,1,,3733,,,,,,,12
646,B8998,MILANO FORMALS,CLARET,16,4,,3733,,,,,,,16
646,B8998,MILANO FORMALS,APPLE RED,4,1,,3733,,,,,,,4
646,B8998,MILANO FORMALS,APPLE RED,L,2,,3733,,,,,,,12
646,B8998,MILANO FORMALS,APPLE RED,XL,3,,3733,,,,,,,14
654,B8998,MILANO FORMALS,POOL,4,1,,3733,,,,,,,4
654,B8998,MILANO FORMALS,POOL,8,1,,3733,,,,,,,8
654,B8998,MILANO FORMALS,POOL,12,2,,3733,,,,,,,12
654,B8998,MILANO FORMALS,POOL,M,1,,3733,,,,,,,10
654,B8998,MILANO FORMALS,POOL,S,1,,3733,,,,,,,8
654,B8998,MILANO FORMALS,POOL,XL,1,,3733,,,,,,,14
672,B8998,MILANO FORMALS,WINE,22,1,,3733,,,,,,,22
691,B8998,MILANO FORMALS,CORAL,4,3,,3733,,,,,,,4
691,B8998,MILANO FORMALS,CORAL,8,6,,3733,,,,,,,8
733,B8998,MILANO FORMALS,WHITE,4,9,,3240,,,,,,,4
733,B8998,MILANO FORMALS,WHITE,S,1,,3240,,,,,,,8
739,B8998,MILANO FORMALS,ROYAL,4,2,,3240,,,,,,,4
739,B8998,MILANO FORMALS,ROYAL,6,5,,3240,,,,,,,6
739,B8998,MILANO FORMALS,ROYAL,8,1,,3240,,,,,,,8
739,B8998,MILANO FORMALS,ROYAL,12,1,,3240,,,,,,,12
739,B8998,MILANO FORMALS,ROYAL,S,1,,3240,,,,,,,8
752,B8998,MILANO FORMALS,TRUFFLE,M,1,,3240,,,,,,,10
753,B8998,MILANO FORMALS,TRUFFLE,12,2,,3240,,,,,,,12
753,B8998,MILANO FORMALS,TRUFFLE,S,9,,3240,,,,,,,8
